chunked,sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
1,0.001,0.0001,20,2292,650.8532664775848,3.5215310701355076,393.6478668787993,0.0721,2.4114099999999987,0.0573,1.602125,0.8887499999999999,60.629193,60.534606369982555,-55.38803547120419,3.2618719292747307,0.07373472949389182,0.012652705061082025,./timsort_hol_sleep_0.001_pushint_0.0001_mb20_chunked_1_20260131_081457.csv
1,0.001,0.0001,40,2088,687.5418972969055,3.036905835424784,417.67054652087813,0.1164,42.02551599999999,0.0919,2.7261279999999926,1.49755,123.12217200000003,50.00381465517242,-38.08148778735633,2.2893150311104455,0.2461685823754789,0.06226053639846743,./timsort_hol_sleep_0.001_pushint_0.0001_mb40_chunked_1_20260131_033426.csv
1,0.001,0.0001,60,2184,764.2700228691101,2.857628762935315,384.4557436610612,0.11205000000000001,95.413304,0.0882,6.608195,1.58515,170.109092,49.72758887362638,-32.760726556776554,2.173315648001629,0.2394688644688645,0.040293040293040296,./timsort_hol_sleep_0.001_pushint_0.0001_mb60_chunked_1_20260130_224824.csv
1,0.001,0.0001,80,2346,766.3128097057343,3.0614130030018276,340.81774008226614,0.0559,161.26962000000006,0.0414,4.223924,0.50985,227.8018400000008,96.29017233589089,-77.8758235720375,2.5028943477227217,0.1824381926683717,0.028985507246376812,./timsort_hol_sleep_0.001_pushint_0.0001_mb80_chunked_1_20260130_175910.csv
1,0.001,0.0001,100,2303,830.7789888381958,2.7720970690660267,316.10813890136507,0.0565,186.08094999999997,0.0415,4.1949689999999995,0.5095,258.611424,99.85908510638298,-77.23839027355625,2.2629363829110423,0.18367346938775508,0.010421189752496743,./timsort_hol_sleep_0.001_pushint_0.0001_mb100_chunked_1_20260130_130509.csv
