chunked,sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0,0.0001,0.001,20,0,,,,,,,,,,,,,,,./timsort_hol_sleep_0.0001_pushint_0.001_mb20_chunked_0_20260128_091417.csv
0,0.0001,0.001,40,2062,695.8296024799347,2.963369182125966,386.06721967932737,0.1087,40.54024999999998,0.1678,2.940354,2.3198,111.36749599999999,58.899464839961205,-46.32741522793405,2.172945782431843,0.26673132880698347,0.07225994180407372,./timsort_hol_sleep_0.0001_pushint_0.001_mb40_chunked_0_20260128_042659.csv
0,0.0001,0.001,60,2059,708.9950616359711,2.9041104958459925,389.1352915257067,0.1141,79.566463,0.1842,6.640808,3.0375,155.348884,60.15445711510442,-41.776864740165124,1.9901408011844075,0.3147158814958718,0.07430791646430306,./timsort_hol_sleep_0.0001_pushint_0.001_mb60_chunked_0_20260127_232829.csv
0,0.0001,0.001,80,2079,754.519327878952,2.7553966123629046,352.4177448806977,0.08625,134.83622299999988,0.1078,10.186870999999645,1.181,180.6303719999998,84.52218085618085,-63.22011067821067,2.11525396504627,0.23232323232323238,0.022126022126022125,./timsort_hol_sleep_0.0001_pushint_0.001_mb80_chunked_0_20260127_181752.csv
0,0.0001,0.001,100,2014,731.0400085449219,2.7549791755019126,331.30197686727195,0.0971,162.36444400000002,0.1178,6.1869499999999995,1.93195,230.56232999999983,83.53958212512414,-58.509982125124125,2.0518712826478995,0.2552135054617676,0.035253227408143,./timsort_hol_sleep_0.0001_pushint_0.001_mb100_chunked_0_20260127_130208.csv
