mode,ts,retrieved_tokens,hit,t
native_dram,1772728239.381541,0,0,31.410640954971313
native_dram,1772728239.584305,0,0,31.613404989242554
native_dram,1772728239.908233,0,0,31.93733286857605
native_dram,1772728240.068314,0,0,32.09741401672363
native_dram,1772728240.251337,0,0,32.280436992645264
native_dram,1772728240.445815,0,0,32.47491502761841
native_dram,1772728240.556747,0,0,32.58584690093994
native_dram,1772728240.68984,0,0,32.718940019607544
native_dram,1772728240.955532,0,0,32.98463201522827
native_dram,1772728241.381966,0,0,33.41106605529785
native_dram,1772728241.571367,0,0,33.60046696662903
native_dram,1772728241.691821,0,0,33.7209210395813
native_dram,1772728241.859001,0,0,33.88810086250305
native_dram,1772728242.027887,0,0,34.056987047195435
native_dram,1772728242.156908,512,1,34.18600797653198
native_dram,1772728242.385298,768,1,34.414397954940796
native_dram,1772728242.752379,0,0,34.78147888183594
native_dram,1772728242.918203,0,0,34.94730305671692
native_dram,1772728243.098374,0,0,35.12747383117676
native_dram,1772728243.282272,0,0,35.31137204170227
native_dram,1772728243.443765,0,0,35.472864866256714
native_dram,1772728243.584735,0,0,35.613834857940674
native_dram,1772728243.713907,0,0,35.74300694465637
native_dram,1772728243.874047,0,0,35.90314698219299
native_dram,1772728244.069297,0,0,36.09839701652527
native_dram,1772728244.213602,0,0,36.2427020072937
native_dram,1772728244.614328,0,0,36.64342784881592
native_dram,1772728244.953777,0,0,36.982877016067505
native_dram,1772728245.143336,0,0,37.172435998916626
native_dram,1772728245.247719,0,0,37.2768189907074
native_dram,1772728245.407122,0,0,37.43622183799744
native_dram,1772728245.537965,0,0,37.56706500053406
native_dram,1772728245.822953,0,0,37.85205292701721
native_dram,1772728246.009801,0,0,38.03890085220337
native_dram,1772728246.174557,0,0,38.203656911849976
native_dram,1772728246.370746,0,0,38.39984583854675
native_dram,1772728246.51017,0,0,38.53926992416382
native_dram,1772728246.655782,0,0,38.684881925582886
native_dram,1772728246.768388,0,0,38.79748797416687
native_dram,1772728247.118006,0,0,39.14710593223572
native_dram,1772728247.503901,0,0,39.53300094604492
native_dram,1772728247.618072,0,0,39.64717197418213
native_dram,1772728247.753557,0,0,39.78265690803528
native_dram,1772728247.908292,0,0,39.93739199638367
native_dram,1772728248.09744,0,0,40.12653994560242
native_dram,1772728248.250472,768,1,40.27957201004028
native_dram,1772728248.413594,0,0,40.44269394874573
native_dram,1772728248.658666,0,0,40.6877658367157
native_dram,1772728248.929956,0,0,40.95905590057373
native_dram,1772728249.097152,0,0,41.12625193595886
native_dram,1772728249.229963,0,0,41.25906300544739
native_dram,1772728249.594738,0,0,41.62383794784546
native_dram,1772728249.7492,0,0,41.778300046920776
native_dram,1772728249.937227,0,0,41.96632695198059
native_dram,1772728250.104368,0,0,42.13346791267395
native_dram,1772728250.299336,0,0,42.32843589782715
native_dram,1772728250.43317,0,0,42.4622700214386
native_dram,1772728250.633135,0,0,42.66223502159119
native_dram,1772728250.799964,0,0,42.8290638923645
native_dram,1772728250.944266,0,0,42.973366022109985
native_dram,1772728251.053442,0,0,43.082541942596436
native_dram,1772728251.344976,0,0,43.3740758895874
