mode,insertion_ts,finished_ts,TTFT,TBT_p95,TBT_p99,TTLT,out_tok,t_finish,t_insert
native_dram,1772728209.8972,1772728246.4889977,0.1717,0.1693,0.1693,0.8963,,38.51809763908386,1.926300048828125
native_dram,1772728209.9946,1772728246.8718498,,,,0.1946,,38.90094971656799,2.023699998855591
native_dram,1772728209.9179,1772728247.075969,0.2531,0.1557,0.1557,1.1805,,39.10506892204285,1.9470000267028809
native_dram,1772728209.9258,1772728247.150872,0.2226,0.1697,0.1697,1.0218,,39.17997193336487,1.9549000263214111
native_dram,1772728209.9436,1772728247.2619722,0.3085,0.1134,0.1134,0.8408,,39.29107213020325,1.9726998805999756
native_dram,1772728209.9355,1772728247.2689452,0.3124,0.1132,0.1132,0.9396,,39.29804515838623,1.964599847793579
native_dram,1772728209.9541,1772728247.3172307,0.2762,0.1068,0.1068,0.7115,,39.346330642700195,1.9831998348236084
native_dram,1772728210.0109,1772728247.4359016,,,,0.266,,39.465001583099365,2.0399999618530273
native_dram,1772728210.0746,1772728248.0170393,,,,0.2121,,40.04613924026489,2.1036999225616455
native_dram,1772728210.0575,1772728248.4863749,0.1259,0.1379,0.1379,0.8289,,40.515474796295166,2.086599826812744
native_dram,1772728210.0655,1772728248.5037918,0.1417,0.1392,0.1392,0.7752,,40.53289175033569,2.094599962234497
native_dram,1772728210.1683,1772728248.7066805,0.2181,0.1285,0.1285,0.7173,,40.735780477523804,2.197399854660034
native_dram,1772728210.182,1772728248.7748215,0.193,0.1281,0.1281,0.578,,40.80392146110535,2.211099863052368
native_dram,1772728210.1858,1772728248.9052782,0.0928,0.1284,0.1284,0.5446,,40.934378147125244,2.214900016784668
native_dram,1772728210.2235,1772728248.9802053,0.2245,0.0808,0.0808,0.5443,,41.009305238723755,2.2525999546051025
native_dram,1772728210.2268,1772728249.469696,0.1546,0.1304,0.1304,0.6425,,41.49879598617554,2.2558999061584473
native_dram,1772728210.2399,1772728249.6909227,0.2269,0.1078,0.1078,0.6614,,41.720022678375244,2.2690000534057617
native_dram,1772728210.2855,1772728249.763413,0.1672,0.1043,0.1043,0.5534,,41.79251289367676,2.3145999908447266
native_dram,1772728210.2935,1772728249.9267485,0.1976,0.1181,0.1181,0.5926,,41.95584845542908,2.3225998878479004
native_dram,1772728210.3007,1772728250.0012302,0.2315,,,0.3694,,42.030330181121826,2.3297998905181885
native_dram,1772728210.4508,1772728251.1739583,,,,0.1995,,43.20305824279785,2.4798998832702637
native_dram,1772728210.3114,1772728251.2135942,0.24,0.1673,0.1673,1.3965,,43.24269413948059,2.3404998779296875
native_dram,1772728210.3226,1772728251.4059737,0.2432,0.167,0.167,1.3985,,43.43507361412048,2.3516998291015625
native_dram,1772728210.3684,1772728251.4508722,0.2687,0.1689,0.1689,1.2568,,43.47997212409973,2.3975000381469727
native_dram,1772728210.3728,1772728251.4970114,0.2202,0.1672,0.1672,1.1438,,43.526111364364624,2.401900053024292
native_dram,1772728210.4254,1772728251.663772,0.2879,0.1631,0.1631,1.19,,43.692872047424316,2.4544999599456787
native_dram,1772728210.4362,1772728251.7147791,0.3227,0.1822,0.1822,1.1142,,43.743879079818726,2.4652998447418213
native_dram,1772728210.4395,1772728251.8938138,0.2137,0.1756,0.1756,0.9796,,43.922913789749146,2.468600034713745
native_dram,1772728210.4634,1772728251.953605,0.2322,0.1682,0.1682,0.7953,,43.982704877853394,2.492499828338623
native_dram,1772728210.5076,1772728252.0326266,0.2535,0.1653,0.1653,0.6262,,44.061726570129395,2.5367000102996826
native_dram,1772728210.5133,1772728252.2095833,0.179,0.1498,0.1498,0.5683,,44.238683223724365,2.5423998832702637
native_dram,1772728210.5612,1772728252.7181997,0.2284,0.1381,0.1381,0.7494,,44.747299671173096,2.5902998447418213
native_dram,1772728210.5953,1772728252.8781476,,,,0.1602,,44.90724754333496,2.6243999004364014
native_dram,1772728210.5707,1772728252.9170206,0.1816,0.138,0.138,0.6788,,44.946120500564575,2.599799871444702
native_dram,1772728210.5764,1772728253.1476161,0.2293,0.1174,0.1174,0.6949,,45.17671608924866,2.6054999828338623
native_dram,1772728210.642,1772728253.63772,0.2049,0.1586,0.1586,0.698,,45.66682004928589,2.671099901199341
native_dram,1772728210.647,1772728254.33169,0.1896,0.1569,0.1569,0.9702,,46.36079001426697,2.676100015640259
native_dram,1772728210.6848,1772728254.3452795,0.2628,0.1343,0.1343,0.9936,,46.3743793964386,2.713899850845337
native_dram,1772728210.7027,1772728254.4221346,0.1958,0.1333,0.1333,0.8907,,46.451234579086304,2.731799840927124
native_dram,1772728210.7067,1772728254.477244,0.1762,0.1336,0.1336,0.7636,,46.506343841552734,2.73580002784729
native_dram,1772728210.7183,1772728254.6845267,0.1732,0.1358,0.1358,0.8029,,46.71362662315369,2.7474000453948975
native_dram,1772728210.7742,1772728254.703951,,,,0.2228,,46.73305082321167,2.803299903869629
native_dram,1772728210.7285,1772728254.7580662,0.247,0.1182,0.1182,0.745,,46.787166118621826,2.7575998306274414
native_dram,1772728210.7376,1772728254.8318672,0.2392,0.1251,0.1251,0.7199,,46.86096715927124,2.766700029373169
native_dram,1772728210.7794,1772728255.1400552,0.1871,0.0845,0.0845,0.5011,,47.16915512084961,2.808500051498413
native_dram,1772728210.8272,1772728255.7375863,0.158,0.1318,0.1318,0.7179,,47.76668620109558,2.856299877166748
native_dram,1772728210.8367,1772728255.8065112,0.207,0.1306,0.1306,0.6689,,47.83561110496521,2.865799903869629
native_dram,1772728210.8445,1772728256.0007021,0.1017,0.1436,0.1436,0.6908,,48.029802083969116,2.8736000061035156
native_dram,1772728210.8537,1772728256.3063993,0.2179,0.1432,0.1432,0.7704,,48.33549928665161,2.8827998638153076
native_dram,1772728210.8654,1772728256.4043267,0.1277,0.1414,0.1414,0.7135,,48.43342661857605,2.8945000171661377
native_dram,1772728210.9011,1772728256.4249456,0.2315,0.1096,0.1096,0.6259,,48.45404553413391,2.9301998615264893
native_dram,1772728210.9069,1772728256.4807332,0.1927,0.0729,0.0729,0.4851,,48.509833097457886,2.935999870300293
native_dram,1772728210.9178,1772728256.6993902,0.1372,0.1211,0.1211,0.487,,48.728490114212036,2.946899890899658
native_dram,1772728210.9723,1772728256.8914313,,,,0.1736,,48.920531272888184,3.0013999938964844
native_dram,1772728210.964,1772728256.974129,0.2423,0.0998,0.0998,0.5862,,49.00322890281677,2.9930999279022217
native_dram,1772728210.9803,1772728257.7280638,0.19,0.1074,0.1074,0.7361,,49.757163763046265,3.009399890899658
native_dram,1772728210.9882,1772728257.9178822,0.1565,0.106,0.106,0.6709,,49.94698214530945,3.0172998905181885
native_dram,1772728211.0268,1772728257.9994137,0.1681,0.1082,0.1082,0.7013,,50.02851366996765,3.0558998584747314
native_dram,1772728211.0334,1772728258.0752263,0.2013,0.1023,0.1023,0.6192,,50.104326248168945,3.0625
native_dram,1772728211.0448,1772728258.2266517,0.1479,0.1025,0.1025,0.6229,,50.255751609802246,3.073899984359741
native_dram,1772728211.0897,1772728258.3072736,0.1944,0.0989,0.0989,0.5494,,50.33637356758118,3.118799924850464
native_dram,1772728211.1042,1772728258.4160993,,,,0.1813,,50.44519925117493,3.1332998275756836
native_dram,1772728211.0993,1772728258.5249355,0.201,0.1028,0.1028,0.531,,50.55403542518616,3.1283998489379883
native_dram,1772728211.1169,1772728259.003477,0.148,0.0875,0.0875,0.479,,51.03257703781128,3.1459999084472656
native_dram,1772728211.1238,1772728259.1721027,0.1643,0.0762,0.0762,0.4842,,51.201202630996704,3.152899980545044
native_dram,1772728211.1581,1772728259.2608654,0.1037,0.066,0.066,0.4063,,51.28996539115906,3.187199831008911
native_dram,1772728211.1631,1772728259.6852791,0.1605,0.1505,0.1505,0.7117,,51.71437907218933,3.192199945449829
native_dram,1772728211.2105,1772728260.1676571,0.2625,0.1364,0.1364,0.8798,,52.196757078170776,3.2395999431610107
native_dram,1772728211.2229,1772728260.3772209,0.1929,0.1287,0.1287,0.8116,,52.40632081031799,3.251999855041504
native_dram,1772728211.2391,1772728260.377478,0.2169,0.0991,0.0991,0.6987,,52.406577825546265,3.268199920654297
native_dram,1772728211.2487,1772728260.4940724,0.146,0.0923,0.0923,0.549,,52.52317237854004,3.2777998447418213
native_dram,1772728211.3767,1772728260.567433,0.1546,0.0583,0.0583,0.4828,,52.59653306007385,3.4057998657226562
native_dram,1772728211.3889,1772728260.736173,0.1782,0.0583,0.0583,0.4983,,52.76527285575867,3.4179999828338623
native_dram,1772728211.3924,1772728261.2256973,0.1641,0.1506,0.1506,0.703,,53.2547972202301,3.4214999675750732
native_dram,1772728211.4318,1772728261.405778,0.2569,0.0762,0.0762,0.6269,,53.43487787246704,3.460899829864502
native_dram,1772728211.4503,1772728261.631323,0.1227,0.039,0.039,0.3734,,53.660423040390015,3.4793999195098877
native_dram,1772728211.4356,1772728261.6314967,0.1684,0.0454,0.0454,0.5096,,53.6605966091156,3.4646999835968018
native_dram,1772728211.4942,1772728261.6316307,0.0948,0.0645,0.0645,0.4071,,53.660730600357056,3.5232999324798584
native_dram,1772728211.502,1772728261.791659,0.1632,0.0272,0.0272,0.3847,,53.82075905799866,3.531100034713745
native_dram,1772728211.565,1772728262.3730056,,,,0.2231,,54.40210556983948,3.594099998474121
native_dram,1772728211.5116,1772728262.5476642,0.1684,0.1255,0.1255,0.737,,54.57676410675049,3.5406999588012695
native_dram,1772728211.5188,1772728262.630591,0.1574,0.1257,0.1257,0.7064,,54.659690856933594,3.5478999614715576
native_dram,1772728211.5706,1772728262.839771,0.2145,0.0855,0.0855,0.6007,,54.868870973587036,3.5996999740600586
native_dram,1772728211.5802,1772728263.1045496,0.2,0.1537,0.1537,0.7022,,55.133649587631226,3.609299898147583
native_dram,1772728211.5893,1772728263.2196474,0.1816,0.1586,0.1586,0.6023,,55.2487473487854,3.6183998584747314
native_dram,1772728211.6285,1772728263.3191164,0.2487,0.0367,0.0367,0.521,,55.34821629524231,3.657599925994873
native_dram,1772728211.6347,1772728263.3821535,0.0869,0.0416,0.0416,0.3611,,55.411253452301025,3.663800001144409
native_dram,1772728211.6436,1772728264.2470105,0.1456,0.1559,0.1559,0.9315,,56.27611041069031,3.6726999282836914
native_dram,1772728211.654,1772728264.5872917,0.1607,0.1512,0.1512,1.0465,,56.61639165878296,3.6830999851226807
native_dram,1772728211.6954,1772728264.6360626,0.2418,0.1539,0.1539,0.9619,,56.665162563323975,3.7244999408721924
native_dram,1772728211.7272,1772728264.765289,0.263,0.1484,0.1484,0.9276,,56.79438900947571,3.7562999725341797
native_dram,1772728211.7597,1772728264.9024663,0.3211,0.1264,0.1264,0.8253,,56.93156623840332,3.788800001144409
native_dram,1772728211.786,1772728265.0335534,0.114,0.0901,0.0901,0.4755,,57.06265330314636,3.8150999546051025
native_dram,1772728211.7677,1772728265.0723386,0.3065,0.0869,0.0869,0.7188,,57.10143852233887,3.796799898147583
native_dram,1772728211.7785,1772728265.0724251,0.2254,0.0729,0.0729,0.6408,,57.10152506828308,3.8076000213623047
native_dram,1772728211.8303,1772728265.205625,0.1591,0.0266,0.0266,0.4454,,57.23472499847412,3.8594000339508057
native_dram,1772728211.8352,1772728265.253965,0.0975,0.0416,0.0416,0.3103,,57.28306484222412,3.864300012588501
native_dram,1772728211.8754,1772728266.1702108,0.0632,0.181,0.181,0.8208,,58.19931077957153,3.9045000076293945
native_dram,1772728211.8956,1772728266.6160624,0.2584,0.169,0.169,1.1299,,58.64516234397888,3.9247000217437744
native_dram,1772728211.8998,1772728266.760369,0.2357,0.1735,0.1735,1.0533,,58.78946900367737,3.9289000034332275
native_dram,1772728211.9111,1772728266.7759311,0.2303,0.1818,0.1818,0.9494,,58.805031061172485,3.940199851989746
native_dram,1772728211.9226,1772728266.9420018,0.2854,0.1203,0.1203,0.8615,,58.97110176086426,3.95169997215271
native_dram,1772728211.9801,1772728266.9899836,0.2118,0.0478,0.0478,0.4979,,59.01908349990845,4.009199857711792
native_dram,1772728211.9671,1772728267.0894518,0.2478,0.1233,0.1233,0.6574,,59.11855173110962,3.9961998462677
native_dram,1772728211.9637,1772728267.0910656,0.2878,0.1202,0.1202,0.7938,,59.12016558647156,3.992799997329712
native_dram,1772728212.0297,1772728267.1233976,0.1121,0.0666,0.0666,0.3649,,59.15249752998352,4.058799982070923
native_dram,1772728212.038,1772728267.2352583,,,,0.1904,,59.26435828208923,4.0671000480651855
native_dram,1772728212.0465,1772728268.4563625,0.2246,0.1596,0.1596,1.0658,,60.48546242713928,4.075599908828735
native_dram,1772728212.0566,1772728268.5360487,0.2725,0.1594,0.1594,1.0408,,60.56514859199524,4.085700035095215
native_dram,1772728212.0945,1772728268.596917,0.153,0.1589,0.1589,0.8866,,60.62601685523987,4.123600006103516
native_dram,1772728212.0982,1772728268.8492086,0.159,0.1603,0.1603,0.8485,,60.87830853462219,4.127300024032593
native_dram,1772728212.1098,1772728268.8946047,0.1923,0.1596,0.1596,0.7438,,60.923704624176025,4.1389000415802
native_dram,1772728212.1576,1772728268.9539535,0.2734,0.0808,0.0808,0.6704,,60.98305344581604,4.186699867248535
native_dram,1772728212.1728,1772728269.023574,0.1533,0.0508,0.0508,0.4673,,61.05267405509949,4.201900005340576
native_dram,1772728212.1656,1772728269.0351987,0.2628,0.051,0.051,0.5658,,61.06429862976074,4.194700002670288
native_dram,1772728212.1827,1772728269.0759206,0.1337,0.0726,0.0726,0.4248,,61.10502052307129,4.21179986000061
native_dram,1772728212.1943,1772728269.271395,0.1917,0.0356,0.0356,0.4228,,61.3004949092865,4.223399877548218
native_dram,1772728212.2687,1772728270.007472,0.1952,0.1009,0.1009,0.7379,,62.036571979522705,4.297799825668335
native_dram,1772728212.2763,1772728270.108653,0.1902,0.1006,0.1006,0.6128,,62.13775300979614,4.3053998947143555
native_dram,1772728212.3384,1772728270.2806816,0.1918,0.1474,0.1474,0.6691,,62.309781551361084,4.367499828338623
native_dram,1772728212.3474,1772728270.4510689,0.1686,0.1474,0.1474,0.6591,,62.48016881942749,4.376499891281128
native_dram,1772728212.3986,1772728270.8527522,0.2876,0.1081,0.1081,0.8175,,62.88185214996338,4.427700042724609
native_dram,1772728212.4136,1772728270.984471,0.1779,0.1082,0.1082,0.7235,,63.01357102394104,4.442699909210205
native_dram,1772728212.4185,1772728271.2040002,0.166,0.1286,0.1286,0.7665,,63.233100175857544,4.4475998878479
native_dram,1772728212.4744,1772728271.4732509,0.205,0.1295,0.1295,0.7653,,63.50235080718994,4.503499984741211
native_dram,1772728212.6215,1772728271.5330992,0.1899,0.1319,0.1319,0.6645,,63.562199115753174,4.650599956512451
native_dram,1772728212.6371,1772728271.7168298,0.1677,0.1172,0.1172,0.5724,,63.74592971801758,4.6661999225616455
native_dram,1772728212.6972,1772728272.1704044,0.2177,0.1736,0.1736,0.7367,,64.19950437545776,4.726300001144409
native_dram,1772728212.7543,1772728272.4043837,,,,0.2877,,64.43348360061646,4.783400058746338
native_dram,1772728212.7017,1772728272.4942322,0.1831,0.1805,0.1805,0.768,,64.52333211898804,4.730799913406372
native_dram,1772728212.7422,1772728272.8033705,0.2582,0.1285,0.1285,0.8907,,64.8324704170227,4.771299839019775
native_dram,1772728212.76,1772728273.0964737,0.2181,0.1578,0.1578,0.8713,,65.12557363510132,4.789099931716919
native_dram,1772728212.7698,1772728273.600274,0.2273,0.1592,0.1592,1.0527,,65.6293740272522,4.79889988899231
native_dram,1772728212.7799,1772728273.713446,0.1659,0.171,0.171,1.0533,,65.74254584312439,4.809000015258789
native_dram,1772728212.7932,1772728273.8687863,0.2679,0.1353,0.1353,1.002,,65.89788627624512,4.822299957275391
native_dram,1772728212.8608,1772728273.9391582,0.1802,0.147,0.147,0.8373,,65.96825814247131,4.889899969100952
native_dram,1772728212.9217,1772728274.042732,0.2085,0.1291,0.1291,0.7485,,66.07183194160461,4.950799942016602
native_dram,1772728212.9327,1772728274.0597634,0.2564,0.1301,0.1301,0.6571,,66.08886337280273,4.96179986000061
native_dram,1772728212.9387,1772728274.1138637,0.2481,0.0625,0.0625,0.5356,,66.14296364784241,4.96779990196228
native_dram,1772728212.9805,1772728274.1770098,0.1163,0.1058,0.1058,0.4657,,66.20610976219177,5.009599924087524
native_dram,1772728212.9851,1772728274.3684871,0.2039,0.0432,0.0432,0.4187,,66.39758706092834,5.01419997215271
native_dram,1772728212.9957,1772728274.857287,0.1403,0.0943,0.0943,0.5123,,66.88638687133789,5.024799823760986
native_dram,1772728213.0496,1772728275.0302777,0.1996,0.0303,0.0303,0.4649,,67.05937767028809,5.078699827194214
native_dram,1772728213.0588,1772728275.2248876,0.1047,0.1658,0.1658,0.5387,,67.25398755073547,5.087899923324585
native_dram,1772728213.0906,1772728275.41905,,,,0.198,,67.44814991950989,5.119699954986572
native_dram,1772728213.129,1772728275.599835,,,,0.1523,,67.62893486022949,5.158099889755249
native_dram,1772728213.0665,1772728275.6657777,0.2737,0.0846,0.0846,0.7325,,67.69487762451172,5.095599889755249
native_dram,1772728213.0848,1772728275.808341,0.2592,0.0865,0.0865,0.7309,,67.83744096755981,5.1138999462127686
native_dram,1772728213.1346,1772728276.2887127,0.1649,0.1589,0.1589,0.6819,,68.31781268119812,5.1636998653411865
native_dram,1772728213.1454,1772728276.7325432,0.2102,0.1666,0.1666,0.8956,,68.76164317131042,5.174499988555908
native_dram,1772728213.1563,1772728276.8784301,0.2202,0.1036,0.1036,0.8465,,68.9075300693512,5.185400009155273
native_dram,1772728213.2276,1772728276.9713175,,,,0.1566,,69.000417470932,5.256700038909912
