mode,ts,event,t
native_dram_disk,1772730206.624052,deserialize,349.5308520793915
native_dram_disk,1772730206.626637,deserialize,349.5334370136261
native_dram_disk,1772730206.629273,deserialize,349.53607296943665
native_dram_disk,1772730206.936182,serialize,349.8429820537567
native_dram_disk,1772730206.937088,serialize,349.8438880443573
native_dram_disk,1772730206.938566,serialize,349.84536600112915
native_dram_disk,1772730207.611615,serialize,350.51841497421265
native_dram_disk,1772730207.613326,serialize,350.52012610435486
native_dram_disk,1772730208.026359,serialize,350.9331591129303
native_dram_disk,1772730208.027466,serialize,350.93426609039307
native_dram_disk,1772730208.028983,serialize,350.9357831478119
native_dram_disk,1772730208.348474,serialize,351.2552740573883
native_dram_disk,1772730208.349785,serialize,351.2565851211548
native_dram_disk,1772730208.661975,serialize,351.5687749385834
native_dram_disk,1772730208.663205,serialize,351.57000494003296
native_dram_disk,1772730208.664666,serialize,351.5714659690857
native_dram_disk,1772730208.77941,serialize,351.6862099170685
native_dram_disk,1772730208.78076,serialize,351.68756008148193
native_dram_disk,1772730209.015057,serialize,351.92185711860657
native_dram_disk,1772730209.016327,serialize,351.92312693595886
native_dram_disk,1772730209.017732,serialize,351.9245319366455
native_dram_disk,1772730209.251404,serialize,352.1582040786743
native_dram_disk,1772730209.252453,serialize,352.15925312042236
native_dram_disk,1772730209.253885,serialize,352.16068506240845
native_dram_disk,1772730209.374924,serialize,352.28172397613525
native_dram_disk,1772730209.37751,serialize,352.28431010246277
native_dram_disk,1772730209.550171,serialize,352.4569709300995
native_dram_disk,1772730209.551396,serialize,352.4581959247589
native_dram_disk,1772730209.552807,serialize,352.4596071243286
native_dram_disk,1772730209.677426,serialize,352.5842261314392
native_dram_disk,1772730209.678853,serialize,352.58565306663513
native_dram_disk,1772730210.289654,serialize,353.19645404815674
native_dram_disk,1772730210.290659,serialize,353.19745898246765
native_dram_disk,1772730210.29232,serialize,353.19912004470825
native_dram_disk,1772730210.615212,serialize,353.52201199531555
native_dram_disk,1772730210.616555,serialize,353.52335500717163
native_dram_disk,1772730210.798025,serialize,353.704824924469
native_dram_disk,1772730210.798975,serialize,353.7057750225067
native_dram_disk,1772730210.80041,serialize,353.7072100639343
native_dram_disk,1772730210.998267,serialize,353.9050669670105
native_dram_disk,1772730210.999501,serialize,353.9063010215759
native_dram_disk,1772730211.000937,serialize,353.90773701667786
native_dram_disk,1772730211.396434,serialize,354.3032341003418
native_dram_disk,1772730211.397353,serialize,354.30415296554565
native_dram_disk,1772730211.3989,serialize,354.30570006370544
native_dram_disk,1772730212.079282,serialize,354.98608207702637
native_dram_disk,1772730212.080945,serialize,354.9877450466156
native_dram_disk,1772730212.403977,serialize,355.31077694892883
native_dram_disk,1772730212.406177,serialize,355.3129770755768
native_dram_disk,1772730212.657272,serialize,355.5640721321106
native_dram_disk,1772730212.658701,serialize,355.56550097465515
native_dram_disk,1772730212.660131,serialize,355.5669310092926
native_dram_disk,1772730212.794042,serialize,355.7008421421051
native_dram_disk,1772730212.795765,serialize,355.7025649547577
native_dram_disk,1772730212.916775,deserialize,355.8235750198364
native_dram_disk,1772730212.919722,deserialize,355.8265221118927
native_dram_disk,1772730213.342485,serialize,356.2492849826813
native_dram_disk,1772730213.34413,serialize,356.2509300708771
native_dram_disk,1772730213.548336,serialize,356.4551360607147
native_dram_disk,1772730213.550076,serialize,356.456876039505
native_dram_disk,1772730213.595471,deserialize,356.50227093696594
native_dram_disk,1772730213.598444,deserialize,356.50524401664734
native_dram_disk,1772730213.6018,deserialize,356.5085999965668
native_dram_disk,1772730213.994649,serialize,356.90144896507263
native_dram_disk,1772730213.995888,serialize,356.9026880264282
native_dram_disk,1772730213.997455,serialize,356.9042549133301
native_dram_disk,1772730214.204362,serialize,357.11116194725037
native_dram_disk,1772730214.205372,serialize,357.11217212677
native_dram_disk,1772730214.206892,serialize,357.1136920452118
native_dram_disk,1772730214.335627,serialize,357.242427110672
native_dram_disk,1772730214.337948,serialize,357.24474811553955
native_dram_disk,1772730214.864042,serialize,357.7708420753479
native_dram_disk,1772730214.865336,serialize,357.7721359729767
native_dram_disk,1772730215.212651,serialize,358.11945104599
native_dram_disk,1772730215.214159,serialize,358.1209590435028
native_dram_disk,1772730215.582105,serialize,358.48890495300293
