orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
70.0,1769008000.6624,0.1022,3405,215,3620,0.3828,0.3828,-69.515,0.0,0.0,1769008005.0232446,100.0,1,1
40.0,1769008005.6635,0.04,27,31,58,0.0615,0.0615,-39.8985,0.0,0.0,1769008006.1837144,100.0,2,2
34.0,1769007995.6352,0.0189,3840,1030,4870,0.55,0.55,-33.4311,0.0,0.0,1769008009.7868547,100.0,3,3
158.0,1769008010.665,0.0432,27,32,59,0.0538,0.0538,-157.903,0.0,0.0,1769008011.1266954,100.0,4,4
30.0,1769008025.7333,0.1386,27,32,59,0.0703,0.0703,-29.7912,0.0,0.0,1769008026.3799255,100.0,5,5
129.0,1769008015.6868,0.0447,3087,1028,4115,0.4027,0.4027,-128.5526,0.0,0.0,1769008030.3322654,100.0,6,6
102.0,1769008020.7085,0.067,4513,1031,5544,0.5271,0.5271,-101.4059,0.0,0.0,1769008035.2742267,100.0,8,8
133.0,1769008035.7376,0.0697,27,32,59,0.0544,0.0544,-132.8759,0.0,0.0,1769008036.2270832,100.0,9,9
139.0,1769008050.851,0.1349,27,32,59,0.0595,0.0595,-138.8056,0.0,0.0,1769008051.4953678,100.0,10,10
102.0,1769008045.8294,0.0957,5583,643,6226,0.7404,0.7404,-101.1639,0.0,0.0,1769008055.867115,100.0,11,11
152.0,1769008040.7677,0.0297,3526,1027,4553,0.4716,0.4716,-151.4988,0.0,0.0,1769008055.9392788,100.0,12,12
201.0,1769008055.8795,0.0546,3271,1029,4300,0.3595,0.3595,-200.5858,0.0,0.0,1769008071.2245476,100.0,13,13
44.0,1769008070.9295,0.0759,27,32,59,0.0685,0.0685,-43.8556,0.0,0.0,1769008071.519223,100.0,14,14
187.0,1769008060.9055,0.03,3365,1028,4393,0.389,0.389,-186.581,0.0,0.0,1769008076.774258,100.0,15,15
102.0,1769008065.9269,0.0773,3559,1022,4581,0.3921,0.3921,-101.5306,0.0,0.0,1769008081.2452908,100.0,16,16
30.0,1769008080.9513,0.0593,27,32,59,0.0491,0.0491,-29.8916,0.0,0.0,1769008081.47787,100.0,17,17
88.0,1769008085.9538,0.0611,27,32,59,0.0526,0.0526,-87.8863,0.0,0.0,1769008086.4732618,100.0,18,18
177.0,1769008075.95,0.1122,2980,1030,4010,0.3489,0.3489,-176.5389,0.0,0.0,1769008089.7848978,100.0,19,19
142.0,1769008090.955,0.0928,27,32,59,0.054,0.054,-141.8532,0.0,0.0,1769008091.4679441,100.0,20,20
127.0,1769008100.9962,0.1318,27,32,59,0.063,0.063,-126.8052,0.0,0.0,1769008101.595792,100.0,21,21
19.0,1769008095.9797,0.0452,3276,1020,4296,0.4139,0.4139,-18.5409,0.0,0.0,1769008109.9273424,100.0,22,22
131.0,1769008111.0184,0.1079,27,32,59,0.0525,0.0525,-130.8396,0.0,0.0,1769008111.5824537,100.0,23,23
212.0,1769008106.0167,0.0341,2945,1032,3977,0.3398,0.3398,-211.6261,0.0,0.0,1769008120.2532914,100.0,24,24
20.0,1769008131.1171,0.1374,27,32,59,0.0584,0.0584,-19.8042,0.0,0.0,1769008131.7884493,100.0,25,25
148.0,1769008116.0396,0.0958,3202,1024,4226,0.3846,0.3846,-147.5196,0.0,0.0,1769008131.829133,100.0,26,26
199.0,1769008121.0655,0.0305,3096,1024,4120,0.377,0.377,-198.5925,0.0,0.0,1769008136.7219195,100.0,27,27
180.0,1769008136.1186,0.1281,27,32,59,0.0524,0.0524,-179.8195,0.0,0.0,1769008136.747989,100.0,28,28
52.0,1769008126.0978,0.0587,4788,1034,5822,0.5714,0.5714,-51.3699,0.0,0.0,1769008141.2460966,100.0,29,29
198.0,1769008141.1265,0.1314,27,32,59,0.0484,0.0484,-197.8201,0.0,0.0,1769008141.6742308,100.0,30,30
109.0,1769008151.1611,0.0829,27,32,59,0.0524,0.0524,-108.8647,0.0,0.0,1769008151.6762178,100.0,32,32
88.0,1769008161.2095,0.1349,27,12,39,0.0559,0.0559,-87.8092,0.0,0.0,1769008161.5581388,100.0,33,33
90.0,1769008156.186,0.031,3195,1026,4221,0.3902,0.3902,-89.5788,0.0,0.0,1769008170.1659155,100.0,34,34
144.0,1769008176.2698,0.1321,27,11,38,0.0633,0.0633,-143.8045,0.0,0.0,1769008176.6205711,100.0,35,35
68.0,1769008166.2452,0.1144,3671,1026,4697,0.4149,0.4149,-67.4707,0.0,0.0,1769008181.1543074,100.0,36,36
127.0,1769008181.2718,0.0649,27,32,59,0.0618,0.0618,-126.8734,0.0,0.0,1769008181.8048632,100.0,37,37
160.0,1769008171.2684,0.0332,3020,1028,4048,0.3523,0.3523,-159.6145,0.0,0.0,1769008185.4644122,100.0,38,38
45.0,1769008186.2732,0.0748,27,32,59,0.0566,0.0566,-44.8685,0.0,0.0,1769008186.7711062,100.0,39,39
69.0,1769008191.275,0.0862,27,32,59,0.0576,0.0576,-68.8562,0.0,0.0,1769008191.836293,100.0,40,40
195.0,1769008206.3297,0.0478,27,32,59,0.0506,0.0506,-194.9017,0.0,0.0,1769008206.885858,100.0,41,41
150.0,1769008196.2947,0.0454,3042,1034,4076,0.3876,0.3876,-149.5669,0.0,0.0,1769008211.2094343,100.0,42,42
58.0,1769008201.329,0.1049,5139,1028,6167,0.663,0.663,-57.2321,0.0,0.0,1769008217.3834434,100.0,43,43
17.0,1769008216.3658,0.0357,3245,63,3308,0.3781,0.3781,-16.5862,0.0,0.0,1769008217.7034974,100.0,44,44
98.0,1769008221.3673,0.1279,27,32,59,0.0515,0.0515,-97.8206,0.0,0.0,1769008221.9571679,100.0,45,45
22.0,1769008211.3453,0.0486,3326,1024,4350,0.3803,0.3803,-21.5711,0.0,0.0,1769008225.7498202,100.0,46,46
56.0,1769008226.3691,0.1183,27,31,58,0.0547,0.0547,-55.8269,0.0,0.0,1769008226.9086468,100.0,47,47
79.0,1769008236.4182,0.05,3522,602,4124,0.3952,0.3952,-78.5549,0.0,0.0,1769008245.8405366,100.0,48,48
134.0,1769008231.3938,0.0619,3009,1032,4041,0.3768,0.3768,-133.5613,0.0,0.0,1769008246.4890165,100.0,49,49
41.0,1769008251.4776,0.126,27,32,59,0.0521,0.0521,-40.822,0.0,0.0,1769008252.0931065,100.0,50,50
119.0,1769008241.4498,0.1234,3730,1025,4755,0.4354,0.4354,-118.4412,0.0,0.0,1769008256.8211994,100.0,51,51
64.0,1769008256.4792,0.1292,27,32,59,0.055,0.055,-63.8158,0.0,0.0,1769008257.082335,100.0,52,52
211.0,1769008246.4767,0.1028,3097,1030,4127,0.3612,0.3612,-210.5361,0.0,0.0,1769008260.8168142,100.0,53,53
138.0,1769008266.5383,0.0339,3391,255,3646,0.4058,0.4058,-137.5602,0.0,0.0,1769008270.6378934,100.0,54,54
138.0,1769008271.5607,0.0949,3077,141,3218,0.3609,0.3609,-137.5442,0.0,0.0,1769008274.020391,100.0,55,55
128.0,1769008261.5194,0.0691,5078,1024,6102,0.6182,0.6182,-127.3127,0.0,0.0,1769008276.8341408,100.0,56,56
58.0,1769008276.5677,0.1297,27,32,59,0.0606,0.0606,-57.8097,0.0,0.0,1769008277.1347399,100.0,57,57
122.0,1769008281.5688,0.0475,27,32,59,0.0591,0.0591,-121.8934,0.0,0.0,1769008282.0943322,100.0,58,58
176.0,1769008286.5699,0.0454,27,32,59,0.0579,0.0579,-175.8967,0.0,0.0,1769008287.0781302,100.0,59,59
34.0,1769008291.6086,0.1124,3159,1028,4187,0.4352,0.4352,-33.4524,0.0,0.0,1769008304.993591,100.0,60,60
