orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1769015830.2492,0.0342,27,32,59,0.0699,0.0699,-39.8959,0.0,0.0,1769015831.5166972,100.0,1,1
158.0,1769015830.7506,0.0734,27,32,59,0.0622,0.0622,-157.8643,0.0,0.0,1769015831.5194027,100.0,2,2
30.0,1769015832.5334,0.0897,27,32,59,0.0696,0.0696,-29.8408,0.0,0.0,1769015833.183428,100.0,3,3
121.0,1769015833.0382,0.1281,27,32,59,0.06,0.06,-120.8119,0.0,0.0,1769015833.7175193,100.0,4,4
133.0,1769015833.5423,0.1644,27,32,59,0.0624,0.0624,-132.7733,0.0,0.0,1769015834.2614417,100.0,5,5
139.0,1769015835.0903,0.2274,27,32,59,0.1723,0.1723,-138.6004,0.0,0.0,1769015836.3876882,100.0,6,6
102.0,1769015832.0321,0.0562,4513,172,4685,0.5253,0.5253,-101.4186,0.0,0.0,1769015837.5515635,100.0,7,7
44.0,1769015837.1488,0.3909,27,32,59,0.0765,0.0765,-43.5326,0.0,0.0,1769015838.5204673,100.0,8,8
187.0,1769015836.1282,0.287,3365,75,3440,0.3791,0.3791,-186.3339,0.0,0.0,1769015838.9910688,100.0,9,9
30.0,1769015838.1759,0.4814,27,32,59,0.0691,0.0691,-29.4495,0.0,0.0,1769015839.3741717,100.0,10,10
88.0,1769015838.6777,0.5329,27,32,59,0.0625,0.0625,-87.4046,0.0,0.0,1769015839.9094107,100.0,11,11
142.0,1769015839.2179,0.5603,27,32,59,0.068,0.068,-141.3717,0.0,0.0,1769015840.7893517,100.0,12,12
127.0,1769015840.3426,0.5436,27,32,59,0.0676,0.0676,-126.3888,0.0,0.0,1769015841.5869765,100.0,13,13
131.0,1769015841.4393,0.5761,27,32,59,0.0655,0.0655,-130.3584,0.0,0.0,1769015842.7028518,100.0,14,14
70.0,1769015829.7473,0.0167,3405,693,4098,0.4102,0.4102,-69.5731,0.0,0.0,1769015847.1063542,100.0,15,15
20.0,1769015843.6871,3.8911,27,32,59,0.0658,0.0658,-16.0431,0.0,0.0,1769015848.5779543,100.0,16,16
34.0,1769015829.2255,0.018,3840,1029,4869,0.6422,0.6422,-33.3398,0.0,0.0,1769015855.2604637,100.0,18,18
129.0,1769015831.5091,0.0419,3087,1037,4124,0.3434,0.3434,-128.6148,0.0,0.0,1769015857.9908237,100.0,20,20
45.0,1769015849.7534,8.8653,27,32,59,0.0708,0.0708,-36.064,0.0,0.0,1769015859.3454154,100.0,21,21
41.0,1769015856.9286,2.7748,27,32,59,0.0501,0.0501,-38.1751,0.0,0.0,1769015860.415326,100.0,22,22
152.0,1769015834.0606,0.1866,3526,1027,4553,0.3791,0.3791,-151.4343,0.0,0.0,1769015860.4948041,100.0,23,23
102.0,1769015834.5887,0.1966,5583,1028,6611,0.7005,0.7005,-101.1029,0.0,0.0,1769015860.7353692,100.0,24,24
201.0,1769015835.6079,0.2556,3271,1028,4299,0.3814,0.3814,-200.363,0.0,0.0,1769015861.8195765,100.0,25,25
56.0,1769015854.2211,7.1278,27,32,59,0.1251,0.1251,-48.7472,0.0,0.0,1769015862.4299579,100.0,26,26
102.0,1769015836.6477,0.3293,3559,1015,4574,0.3842,0.3842,-101.2865,0.0,0.0,1769015863.029615,100.0,27,27
177.0,1769015837.6692,0.4229,2980,1028,4008,0.3347,0.3347,-176.2424,0.0,0.0,1769015864.2305334,100.0,28,28
58.0,1769015859.7088,3.8533,27,32,59,0.0657,0.0657,-54.0811,0.0,0.0,1769015864.2708457,100.0,29,29
69.0,1769015850.318,14.3429,27,32,59,0.0501,0.0501,-54.607,0.0,0.0,1769015865.3682923,100.0,30,30
64.0,1769015857.4949,7.7227,27,32,59,0.0659,0.0659,-56.2114,0.0,0.0,1769015866.5950818,100.0,31,31
19.0,1769015839.7955,0.5416,3276,1026,4302,0.3774,0.3774,-18.0809,0.0,0.0,1769015866.889083,100.0,32,32
88.0,1769015847.0137,20.401,27,6,33,0.0544,0.0544,-67.5446,0.0,0.0,1769015867.5995257,100.0,33,33
148.0,1769015842.0153,1.112,3202,1026,4228,0.3538,0.3538,-146.5342,0.0,0.0,1769015870.134441,100.0,34,34
52.0,1769015843.1467,6.0729,4788,1026,5814,0.553,0.553,-45.3741,0.0,0.0,1769015875.9252806,100.0,35,35
45.0,1769015861.9242,0.5157,3952,690,4642,0.4585,0.4585,-44.0258,0.0,0.0,1769015882.2112937,100.0,36,36
22.0,1769015876.3314,5.9938,27,32,59,0.0742,0.0742,-15.9319,0.0,0.0,1769015883.1173644,100.0,37,37
28.0,1769015877.3893,6.0849,27,32,59,0.0816,0.0816,-21.8335,0.0,0.0,1769015884.2777534,100.0,38,38
22.0,1769015852.5708,3.824,3326,1034,4360,0.3691,0.3691,-17.8069,0.0,0.0,1769015884.7610528,100.0,39,39
38.0,1769015879.0209,5.526,27,29,56,0.0766,0.0766,-32.3974,0.0,0.0,1769015885.3138313,100.0,40,40
36.0,1769015884.555,0.5438,27,32,59,0.0721,0.0721,-35.3841,0.0,0.0,1769015885.9034204,100.0,41,41
24.0,1769015885.1042,0.5513,27,32,59,0.0832,0.0832,-23.3656,0.0,0.0,1769015886.8932323,100.0,42,42
25.0,1769015886.7555,0.5682,27,32,59,0.0804,0.0804,-24.3514,0.0,0.0,1769015888.1317244,100.0,43,43
58.0,1769015851.4559,9.3577,5139,1026,6165,0.657,0.657,-47.9853,0.0,0.0,1769015890.161422,100.0,44,44
34.0,1769015861.3653,0.5341,3159,1030,4189,0.3589,0.3589,-33.107,0.0,0.0,1769015890.7040048,100.0,45,45
68.0,1769015847.578,15.4222,3671,1028,4699,0.4017,0.4017,-52.1761,0.0,0.0,1769015892.1049552,100.0,47,47
74.0,1769015867.4228,25.3422,27,32,59,0.0752,0.0752,-48.5826,0.0,0.0,1769015893.5628304,100.0,48,48
51.0,1769015892.2175,1.6624,27,32,59,0.0767,0.0767,-49.2609,0.0,0.0,1769015894.682313,100.0,49,49
65.0,1769015864.1585,1.6236,6059,1027,7086,0.7363,0.7363,-62.6402,0.0,0.0,1769015895.1974032,100.0,50,50
79.0,1769015855.3276,11.544,3522,1028,4550,0.3886,0.3886,-67.0674,0.0,0.0,1769015895.6338305,100.0,51,51
68.0,1769015880.1199,14.8852,27,32,59,0.0717,0.0717,-53.0431,0.0,0.0,1769015897.2311366,100.0,52,52
90.0,1769015846.4757,21.4947,3195,1021,4216,0.3572,0.3572,-68.1481,0.0,0.0,1769015897.8877892,100.0,53,53
52.0,1769015896.6055,1.0929,27,32,59,0.0703,0.0703,-50.8368,0.0,0.0,1769015898.5114007,100.0,54,54
50.0,1769015897.7032,0.5534,27,19,46,0.0652,0.0652,-49.3813,0.0,0.0,1769015898.7562864,100.0,55,55
98.0,1769015853.6696,45.1423,27,32,59,0.061,0.061,-52.7967,0.0,0.0,1769015899.9026496,100.0,56,56
67.0,1769015869.0944,1.1093,3516,1032,4548,0.3825,0.3825,-65.5082,0.0,0.0,1769015900.268774,100.0,57,57
109.0,1769015845.903,55.0669,27,31,58,0.1543,0.1543,-53.7788,0.0,0.0,1769015901.8615656,100.0,58,58
14.0,1769015874.6968,1.6285,12339,1025,13364,1.9621,1.9621,-10.4094,0.0,0.0,1769015907.6297047,100.0,59,59
10.0,1769015904.2761,3.8545,27,32,59,0.0683,0.0683,-6.0772,0.0,0.0,1769015908.890742,100.0,60,60
62.0,1769015888.9521,7.1196,8164,570,8734,1.1227,1.1227,-53.7578,0.0,0.0,1769015912.2781212,100.0,61,61
53.0,1769015871.8771,14.3337,4077,1024,5101,0.4798,0.4798,-38.1865,0.0,0.0,1769015915.7618232,100.0,62,62
22.0,1769015887.3235,1.0905,3898,1023,4921,0.4716,0.4716,-20.4379,0.0,0.0,1769015917.9028635,100.0,63,63
39.0,1769015890.0625,0.5306,5661,1018,6679,0.7433,0.7433,-37.7261,0.0,0.0,1769015920.0249524,100.0,64,64
56.0,1769015881.2473,10.9646,2961,1025,3986,0.3582,0.3582,-44.6771,0.0,0.0,1769015921.2568765,100.0,65,65
31.0,1769015895.0048,0.5211,3803,1029,4832,0.4439,0.4439,-30.035,0.0,0.0,1769015924.3927042,100.0,66,66
38.0,1769015918.6425,6.1152,27,28,55,0.0694,0.0694,-31.8155,0.0,0.0,1769015925.494841,100.0,67,67
26.0,1769015898.8114,0.5373,3044,1029,4073,0.3516,0.3516,-25.1111,0.0,0.0,1769015926.5713377,100.0,68,68
94.0,1769015863.0057,62.8574,27,32,59,0.066,0.066,-31.0766,0.0,0.0,1769015926.5965624,100.0,69,69
31.0,1769015899.9148,0.5204,5236,1022,6258,0.6765,0.6765,-29.8031,0.0,0.0,1769015927.3074443,100.0,70,70
64.0,1769015898.2562,28.7294,27,32,59,0.0682,0.0682,-35.2024,0.0,0.0,1769015928.002658,100.0,71,71
13.0,1769015900.9854,1.0977,3194,1034,4228,0.3774,0.3774,-11.5249,0.0,0.0,1769015929.2102249,100.0,72,72
24.0,1769015913.1498,4.9563,4376,578,4954,0.5271,0.5271,-18.5166,0.0,0.0,1769015933.431557,100.0,73,73
22.0,1769015903.7589,5.4787,3069,1026,4095,0.3802,0.3802,-16.1411,0.0,0.0,1769015936.0411317,100.0,74,74
62.0,1769015902.0829,26.5502,3173,305,3478,0.3708,0.3708,-35.0789,0.0,0.0,1769015936.2635255,100.0,75,75
22.0,1769015908.7108,3.8637,2955,1026,3981,0.3349,0.3349,-17.8013,0.0,0.0,1769015939.513168,100.0,76,76
26.0,1769015936.9949,2.7607,27,33,60,0.0607,0.0607,-23.1786,0.0,0.0,1769015940.4669173,100.0,77,77
19.0,1769015939.7621,1.1191,27,32,59,0.0703,0.0703,-17.8106,0.0,0.0,1769015941.6064582,100.0,78,78
18.0,1769015915.3886,0.5244,4378,1025,5403,0.5374,0.5374,-16.9382,0.0,0.0,1769015942.5156024,100.0,79,79
68.0,1769015904.8091,37.1742,27,32,59,0.063,0.063,-30.7628,0.0,0.0,1769015942.693202,100.0,80,80
82.0,1769015888.4137,48.5844,3160,364,3524,0.3668,0.3668,-33.0489,0.0,0.0,1769015945.8729403,100.0,81,81
44.0,1769015911.4708,8.8575,5971,1034,7005,0.7487,0.7487,-34.3938,0.0,0.0,1769015946.9199548,100.0,82,82
25.0,1769015920.3415,1.097,3022,1033,4055,0.3587,0.3587,-23.5442,0.0,0.0,1769015947.280942,100.0,83,83
127.0,1769015849.2269,98.2874,27,32,59,0.0681,0.0681,-28.6444,0.0,0.0,1769015948.235628,100.0,84,84
109.0,1769015867.9791,80.0978,27,32,59,0.0524,0.0524,-28.8498,0.0,0.0,1769015949.3209941,100.0,86,86
97.0,1769015882.8872,66.86,27,32,59,0.0667,0.0667,-30.0732,0.0,0.0,1769015950.4634387,100.0,87,87
