orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
158.0,1768994316.345,37.291,27,26,53,1.4841,1.4841,-119.2249,0.0,7.6935,1768994355.9600737,100.0,3,4
30.0,1768994346.3854,7.1534,27,32,59,1.5798,1.5798,-21.2669,0.0,7.6935,1768994355.9693084,75.0,3,4
70.0,1768994296.3422,57.1321,3405,5,3410,1.6433,1.6433,-11.2246,0.0,7.6935,1768994355.9695692,100.0,3,4
40.0,1768994306.3433,47.1003,27,32,59,0.5932,0.5932,7.6935,7.6935,7.6935,1768994355.9808598,66.67,3,4
121.0,1768994356.3867,0.0376,27,32,59,0.0723,0.0723,-120.8901,0.0,7.6935,1768994356.957575,80.0,4,5
102.0,1768994336.3842,17.1914,4513,621,5134,1.5409,1.5409,-83.2676,0.0,7.6935,1768994364.3657346,83.33,5,6
133.0,1768994366.4217,0.0404,27,32,59,0.062,0.062,-132.8975,0.0,7.6935,1768994366.9655254,85.71,6,7
129.0,1768994326.3618,27.2431,3087,1027,4114,1.5146,1.5146,-100.2423,0.0,41.4057,1768994369.9650815,87.5,7,9
34.0,1768994286.3234,67.0943,3840,1028,4868,0.618,0.618,33.7123,33.7123,41.4057,1768994369.9688678,77.78,7,9
152.0,1768994376.4472,0.0278,3526,1028,4554,0.4716,0.4716,-151.5006,0.0,41.4057,1768994390.8068924,80.0,8,10
139.0,1768994396.5371,0.0397,27,32,59,0.0587,0.0587,-138.9016,0.0,41.4057,1768994397.0752287,81.82,9,11
102.0,1768994386.5121,0.0325,5583,1024,6607,0.6939,0.6939,-101.2736,0.0,41.4057,1768994401.038606,83.33,10,12
201.0,1768994406.5548,0.0313,3271,1030,4301,0.3927,0.3927,-200.576,0.0,41.4057,1768994420.4146376,84.62,11,13
187.0,1768994416.5974,0.0296,3365,989,4354,0.3936,0.3936,-186.5768,0.0,41.4057,1768994430.6914835,85.71,12,14
44.0,1768994436.6181,0.0404,27,32,59,0.0626,0.0626,-43.8971,0.0,41.4057,1768994437.1288881,86.67,13,15
102.0,1768994426.6166,0.0297,3559,1030,4589,0.3867,0.3867,-101.5837,0.0,41.4057,1768994440.349954,87.5,14,16
30.0,1768994456.668,0.0363,27,32,59,0.0517,0.0517,-29.912,0.0,41.4057,1768994457.1614547,88.24,15,17
177.0,1768994446.6467,0.0295,2980,1020,4000,0.3697,0.3697,-176.6008,0.0,41.4057,1768994459.8913877,88.89,16,18
88.0,1768994466.6694,0.0304,27,32,59,0.061,0.061,-87.9086,0.0,41.4057,1768994467.137195,89.47,17,19
142.0,1768994476.6708,0.0279,27,32,59,0.0634,0.0634,-141.9087,0.0,41.4057,1768994477.1766953,90.0,18,20
19.0,1768994486.6995,0.0302,3276,447,3723,0.3762,0.3762,-18.5936,0.0,41.4057,1768994492.6756785,90.48,19,21
127.0,1768994496.7058,0.0378,27,32,59,0.062,0.062,-126.9003,0.0,41.4057,1768994497.182121,90.91,20,22
131.0,1768994516.7691,0.0418,27,32,59,0.0638,0.0638,-130.8944,0.0,41.4057,1768994517.2776253,91.3,21,23
212.0,1768994506.7414,0.0276,2945,1031,3976,0.3961,0.3961,-211.5763,0.0,41.4057,1768994519.946155,91.67,22,24
199.0,1768994536.8288,0.0326,3096,68,3164,0.3657,0.3657,-198.6017,0.0,41.4057,1768994538.3597136,92.0,23,25
148.0,1768994526.7941,0.0286,3202,1030,4232,0.4045,0.4045,-147.5669,0.0,41.4057,1768994540.420135,92.31,24,26
20.0,1768994556.8623,0.0392,27,33,60,0.0608,0.0608,-19.9,0.0,41.4057,1768994557.3843987,92.59,25,27
52.0,1768994546.861,0.0291,4788,1029,5817,0.6136,0.6136,-51.3573,0.0,41.4057,1768994560.923114,92.86,26,28
180.0,1768994566.8875,0.0398,27,32,59,0.0726,0.0726,-179.8875,0.0,41.4057,1768994567.392932,93.1,27,29
198.0,1768994576.8886,0.0347,27,32,59,0.08,0.08,-197.8853,0.0,41.4057,1768994577.3624463,93.33,28,30
