sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0.001,0.001,20,2063,656.5627267360687,3.1421217135728514,393.1094311172402,0.0764,2.5895900000000007,0.0626,1.4574739999999997,1.1002,61.337727999999984,64.10083751817741,-58.20546025206011,2.8633973928826757,0.08870576829859433,0.016480853126514785,./timsort_hol_sleep_0.001_pushint_0.001_mb20_20260126_183643.csv
0.001,0.001,40,1951,658.8148808479309,2.9613781605675875,416.9046692547285,0.126,63.48955999999997,0.0988,2.919519999999999,1.7403,123.85079999999999,62.548494310609954,-50.14269395181958,2.2009217492685815,0.25679138903126597,0.05176832393644285,./timsort_hol_sleep_0.001_pushint_0.001_mb40_20260126_182101.csv
0.001,0.001,60,1923,718.44167137146,2.676626477315986,365.1653439021575,0.1029,98.65636,0.0881,5.169233,1.6102,171.517562,59.960778419136766,-42.6160261050442,2.0307842071783795,0.24128965158606341,0.0234009360374415,./timsort_hol_sleep_0.001_pushint_0.001_mb60_20260126_180420.csv
0.001,0.001,80,2031,752.4843008518219,2.6990596318101012,338.35921854021166,0.0621,166.92744100000002,0.0447,0.8934239999999926,0.5162,236.26200000000006,91.577333431807,-70.60314431314622,2.1555266975854184,0.20137863121614963,0.008862629246676515,./timsort_hol_sleep_0.001_pushint_0.001_mb80_20260126_174704.csv
0.001,0.001,100,2104,799.3748483657837,2.6320567932570684,356.38224117559577,0.0653,175.79716799999997,0.0448,1.9767010000000007,0.5196000000000001,251.003938,92.06008127376427,-64.11547419201521,2.024081697476206,0.23098859315589348,0.017110266159695818,./timsort_hol_sleep_0.001_pushint_0.001_mb100_20260126_161555.csv
