sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
0.001,0.01,20,2268,0.12479320987654322,0.1055,0.282,15.714726631393297,0.14638447971781304,0.0,14.370379188712523,14.38,15.0,0.008678585421515417,0.019610570236439497,0.008319547325102882,0.018799999999999997,./timsort_hol_sleep_0.001_pushint_0.01_mb20_20260125_101859.csv
0.001,0.01,40,2382,0.27210411418975655,0.258,0.442,27.994962216624685,0.12762384550797648,0.0,14.316175482787575,14.92,15.0,0.018941790228692457,0.02962466487935657,0.0181402742793171,0.029466666666666665,./timsort_hol_sleep_0.001_pushint_0.01_mb40_20260125_122510.csv
0.001,0.01,60,2349,0.25876458067262664,0.304,0.451,26.07194550872712,0.1630481055768412,0.0,14.852324393358876,14.87,15.0,0.017402962845323843,0.030329522528581038,0.017250972044841776,0.03006666666666667,./timsort_hol_sleep_0.001_pushint_0.01_mb60_20260125_143138.csv
0.001,0.01,80,2316,0.15045811744386872,0.05,0.451,20.1727115716753,0.24093264248704663,0.0,14.883721934369605,14.9,15.0,0.010098599996361006,0.030268456375838925,0.010030541162924582,0.03006666666666667,./timsort_hol_sleep_0.001_pushint_0.01_mb80_20260125_163837.csv
0.001,0.01,100,2282,0.19119412795793164,0.204,0.44,21.856704645048204,0.19062226117440842,0.0,14.514890446976334,14.76,15.0,0.013114316154141794,0.02981029810298103,0.012746275197195444,0.029333333333333333,./timsort_hol_sleep_0.001_pushint_0.01_mb100_20260125_184432.csv
0.001,0.01,120,2365,0.15786342494714586,0.064,0.442,19.89598308668076,0.1572938689217759,0.0,14.851915433403805,14.87,15.0,0.010617458651512545,0.02972427706792199,0.010524228329809725,0.029466666666666665,./timsort_hol_sleep_0.001_pushint_0.01_mb120_20260125_205050.csv
