mode,ts,vram_gb,t
native_dram,1772738392.167821,13.3586,0.004820823669433594
native_dram,1772738392.392342,13.3586,0.22934198379516602
native_dram,1772738392.625684,13.3586,0.46268391609191895
native_dram,1772738392.812271,13.3586,0.6492710113525391
native_dram,1772738392.94439,13.3586,0.7813899517059326
native_dram,1772738393.082529,13.3586,0.9195289611816406
native_dram,1772738393.222183,13.3586,1.05918288230896
native_dram,1772738393.356062,13.3586,1.1930618286132812
native_dram,1772738393.585907,13.3586,1.4229068756103516
native_dram,1772738393.712518,13.3586,1.5495178699493408
native_dram,1772738393.846459,13.3586,1.6834588050842285
native_dram,1772738393.98544,13.3586,1.8224399089813232
native_dram,1772738394.119585,13.3957,1.9565849304199219
native_dram,1772738394.257479,13.3957,2.0944788455963135
native_dram,1772738394.385947,13.3996,2.222946882247925
native_dram,1772738394.524844,13.8937,2.3618438243865967
native_dram,1772738394.793524,13.8937,2.630523920059204
native_dram,1772738394.951248,13.8937,2.78824782371521
native_dram,1772738395.083072,13.8937,2.920071840286255
native_dram,1772738395.212041,13.8937,3.0490407943725586
native_dram,1772738395.344102,13.8937,3.1811017990112305
native_dram,1772738395.472525,13.8937,3.3095247745513916
native_dram,1772738395.608563,13.8937,3.4455628395080566
native_dram,1772738395.743179,13.8937,3.58017897605896
native_dram,1772738395.965995,13.8937,3.802994966506958
native_dram,1772738396.104151,13.8937,3.9411509037017822
native_dram,1772738396.237168,13.8937,4.074167966842651
native_dram,1772738396.371249,13.8937,4.208248853683472
native_dram,1772738396.505445,13.8937,4.342444896697998
native_dram,1772738396.646986,13.8937,4.483985900878906
native_dram,1772738396.859003,13.8937,4.696002960205078
native_dram,1772738397.125944,13.8937,4.96294379234314
native_dram,1772738397.352334,13.8937,5.189333915710449
native_dram,1772738397.486606,13.8937,5.32360577583313
native_dram,1772738399.607523,13.8937,7.444522857666016
native_dram,1772738399.731698,13.8937,7.568697929382324
native_dram,1772738414.117858,13.8937,21.95485782623291
native_dram,1772738414.643895,13.8937,22.480894804000854
native_dram,1772738419.465881,13.8937,27.302881002426147
native_dram,1772738419.56959,13.8937,27.4065899848938
native_dram,1772738419.694271,13.8937,27.53127098083496
native_dram,1772738419.885264,13.8937,27.7222638130188
native_dram,1772738420.019375,13.8937,27.856374979019165
native_dram,1772738420.152006,13.8937,27.98900580406189
native_dram,1772738420.287227,13.8937,28.124226808547974
native_dram,1772738420.506248,13.8937,28.343247890472412
native_dram,1772738420.640224,13.8937,28.477223873138428
native_dram,1772738420.784554,13.8937,28.621553897857666
native_dram,1772738420.923421,13.8937,28.76042079925537
native_dram,1772738421.07596,13.8937,28.912959814071655
native_dram,1772738421.223532,13.8937,29.060531854629517
native_dram,1772738421.352468,13.8937,29.189467906951904
native_dram,1772738421.492165,13.8937,29.32916498184204
native_dram,1772738421.705738,13.8937,29.54273796081543
native_dram,1772738423.03623,13.8937,30.87322998046875
native_dram,1772738423.143958,13.8937,30.980957984924316
native_dram,1772738423.28648,13.8937,31.12347984313965
native_dram,1772738423.438651,13.8937,31.27565097808838
native_dram,1772738423.581499,13.8937,31.418498992919922
native_dram,1772738423.715212,13.8937,31.55221199989319
native_dram,1772738423.862992,13.8937,31.699991941452026
native_dram,1772738424.57535,13.8937,32.41234993934631
native_dram,1772738424.763607,13.8937,32.60060691833496
native_dram,1772738424.905937,13.8937,32.742936849594116
native_dram,1772738425.039339,13.8937,32.876338958740234
native_dram,1772738425.336962,13.8937,33.173961877822876
native_dram,1772738425.525609,13.8937,33.362608909606934
native_dram,1772738425.762878,13.8937,33.59987783432007
native_dram,1772738425.950165,13.8937,33.78716492652893
native_dram,1772738426.155356,13.8937,33.992355823516846
native_dram,1772738426.491563,13.8937,34.32856297492981
native_dram,1772738426.65374,13.8937,34.490739822387695
native_dram,1772738426.769535,13.8937,34.60653495788574
native_dram,1772738426.968578,13.8937,34.805577993392944
native_dram,1772738427.230715,13.8937,35.06771492958069
native_dram,1772738427.408046,13.8937,35.24504590034485
native_dram,1772738427.777552,13.8937,35.61455178260803
native_dram,1772738427.934801,13.8937,35.77180099487305
native_dram,1772738428.078207,13.8937,35.91520690917969
native_dram,1772738428.224031,13.8937,36.061030864715576
native_dram,1772738428.447304,13.8937,36.28430390357971
native_dram,1772738428.57904,13.8937,36.41603994369507
native_dram,1772738428.711974,13.8937,36.54897379875183
native_dram,1772738429.269619,13.8937,37.106618881225586
native_dram,1772738429.448104,13.8937,37.2851037979126
native_dram,1772738429.595054,13.8937,37.43205380439758
native_dram,1772738429.737091,13.8937,37.5740909576416
native_dram,1772738429.875696,13.8937,37.712695837020874
native_dram,1772738430.192526,13.8937,38.02952599525452
native_dram,1772738430.467497,13.8937,38.3044970035553
native_dram,1772738430.609234,13.8937,38.44623398780823
native_dram,1772738430.751385,13.8937,38.58838486671448
native_dram,1772738430.945405,13.8937,38.78240489959717
