mode,ts,event,t
native_disk,1772739508.879512,serialize,1.8268120288848877
native_disk,1772739508.879734,serialize,1.8270339965820312
native_disk,1772739510.15971,serialize,3.1070098876953125
native_disk,1772739510.160518,serialize,3.1078178882598877
native_disk,1772739510.164802,serialize,3.1121020317077637
native_disk,1772739510.16554,serialize,3.112839937210083
native_disk,1772739510.172725,serialize,3.1200249195098877
native_disk,1772739510.173686,serialize,3.120985984802246
native_disk,1772739510.175818,serialize,3.1231179237365723
native_disk,1772739510.176979,serialize,3.124279022216797
native_disk,1772739510.181202,serialize,3.1285018920898438
native_disk,1772739510.181247,serialize,3.128546953201294
native_disk,1772739510.185202,serialize,3.1325018405914307
native_disk,1772739510.186567,serialize,3.133867025375366
native_disk,1772739510.188867,serialize,3.136167049407959
native_disk,1772739510.189307,serialize,3.1366069316864014
native_disk,1772739510.194161,serialize,3.14146089553833
native_disk,1772739510.196025,serialize,3.143324851989746
native_disk,1772739510.198251,serialize,3.1455509662628174
native_disk,1772739510.198442,serialize,3.1457419395446777
native_disk,1772739510.201055,serialize,3.148355007171631
native_disk,1772739510.204541,serialize,3.151840925216675
native_disk,1772739510.205683,serialize,3.1529829502105713
native_disk,1772739510.205745,serialize,3.1530449390411377
native_disk,1772739510.207651,serialize,3.1549508571624756
native_disk,1772739510.212746,serialize,3.160045862197876
native_disk,1772739510.213435,serialize,3.1607348918914795
native_disk,1772739510.441509,serialize,3.3888089656829834
native_disk,1772739510.441661,serialize,3.388960838317871
native_disk,1772739510.441793,serialize,3.3890929222106934
native_disk,1772739511.180011,serialize,4.1273109912872314
native_disk,1772739511.181211,serialize,4.12851095199585
native_disk,1772739511.181441,serialize,4.128741025924683
native_disk,1772739511.184665,serialize,4.131964921951294
native_disk,1772739511.189798,serialize,4.137098073959351
native_disk,1772739511.192975,serialize,4.140275001525879
native_disk,1772739511.194081,serialize,4.141381025314331
native_disk,1772739511.196462,serialize,4.143761873245239
native_disk,1772739511.20106,serialize,4.148360013961792
native_disk,1772739511.20182,serialize,4.149119853973389
native_disk,1772739511.202564,serialize,4.149863958358765
native_disk,1772739511.204801,serialize,4.152101039886475
native_disk,1772739511.209179,serialize,4.1564788818359375
native_disk,1772739511.211086,serialize,4.158385992050171
native_disk,1772739511.211799,serialize,4.159098863601685
native_disk,1772739511.212417,serialize,4.159716844558716
native_disk,1772739511.379554,serialize,4.32685399055481
native_disk,1772739511.37989,serialize,4.327189922332764
native_disk,1772739511.977448,serialize,4.924747943878174
native_disk,1772739511.977678,serialize,4.924978017807007
native_disk,1772739511.977801,serialize,4.925101041793823
native_disk,1772739511.981524,serialize,4.928823947906494
native_disk,1772739511.98698,serialize,4.934279918670654
native_disk,1772739512.693226,serialize,5.640526056289673
native_disk,1772739512.693395,serialize,5.640694856643677
native_disk,1772739512.697117,serialize,5.64441704750061
native_disk,1772739512.697732,serialize,5.645031929016113
native_disk,1772739512.70611,serialize,5.653409957885742
native_disk,1772739512.706234,serialize,5.653533935546875
native_disk,1772739512.707912,serialize,5.655211925506592
native_disk,1772739512.70982,serialize,5.657119989395142
native_disk,1772739512.713556,serialize,5.660856008529663
native_disk,1772739512.716866,serialize,5.66416597366333
native_disk,1772739512.717643,serialize,5.664942979812622
native_disk,1772739512.718196,serialize,5.665495872497559
native_disk,1772739512.722989,serialize,5.670289039611816
native_disk,1772739512.724819,serialize,5.672118902206421
native_disk,1772739512.725184,serialize,5.672483921051025
native_disk,1772739512.729186,serialize,5.676486015319824
native_disk,1772739512.983647,serialize,5.9309470653533936
native_disk,1772739512.983847,serialize,5.931146860122681
native_disk,1772739512.987968,serialize,5.935267925262451
native_disk,1772739512.988482,serialize,5.935781955718994
native_disk,1772739512.994596,serialize,5.941895961761475
native_disk,1772739513.248586,serialize,6.195885896682739
native_disk,1772739513.248437,serialize,6.195736885070801
