orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
200.0,1,1769463485.0835,0.0323,2899,0,2899,,,,200.0,,,10.3107,-189.6569,0.0,0.0,1769463496.1742742,100.0,1,1,0.0,0,0,0,6.29,15.0,0,393,1769463487.35,-6.506,meta-llama/Llama-3.2-1B-Instruct,"1769463487.350, 1769463487.398, 1769463487.516, 1769463487.586, 1769463487.658"
1.0,0,1769463484.8985,0.0381,27,3,30,10.4725,2.7643,2.7643,1.0,1.7643,0.0,13.4164,9.5106,9.5106,9.5106,1769463498.3600528,50.0,1,2,0.0,0,0,0,6.29,15.0,0,393,1769463487.35,-6.506,meta-llama/Llama-3.2-1B-Instruct,"1769463487.350, 1769463487.398, 1769463487.516, 1769463487.586, 1769463487.658"
1.0,0,1769463484.2668,0.0341,27,22,49,11.1054,0.0906,2.7647,1.0,1.7647,0.0,15.4259,10.1395,10.1395,19.6501,1769463499.7279973,33.33,1,3,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463483.8764,0.0731,27,32,59,1.5358,2.7099,9.9605,1.0,8.9605,0.0,16.3327,0.6089,0.6089,20.2589,1769463500.3087597,25.0,1,4,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463485.1682,0.037,27,32,59,10.2069,0.0943,2.7583,1.0,1.7583,0.0,15.1379,9.2438,9.2438,107.8427,1769463500.3563418,20.0,1,13,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463483.9463,0.0806,27,32,59,11.3858,0.0873,2.7614,1.0,1.7614,0.0,16.3166,10.4664,10.4664,107.8427,1769463500.3565998,16.67,1,13,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463484.9639,0.0393,27,32,59,10.4283,0.1213,2.7367,1.0,1.7367,0.0,15.3431,9.4676,9.4676,128.0107,1769463500.36604,12.5,1,15,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463483.8522,0.0987,27,32,59,11.4576,0.1057,2.8003,1.0,1.8003,0.0,16.3996,10.5562,10.5562,128.0107,1769463500.3704364,11.11,1,15,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463485.0242,0.0335,27,32,59,10.3478,0.0981,2.7586,1.0,1.7586,0.0,15.288,9.3813,9.3813,128.0107,1769463500.3707063,14.29,1,15,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463484.681,0.0826,27,31,58,10.6542,0.1103,2.7599,1.0,1.7599,0.0,15.5889,9.7369,9.7369,138.1506,1769463500.3717735,9.09,1,16,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463484.8067,0.0484,27,32,59,10.579,0.1006,2.7609,1.0,1.7609,0.0,15.5315,9.6275,9.6275,254.1548,1769463500.3971345,4.76,1,28,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463484.3566,0.0352,27,32,59,11.0417,0.0955,2.7791,1.0,1.7791,0.0,15.9919,10.0769,10.0769,254.1548,1769463500.3973455,5.26,1,28,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463485.0063,0.0318,27,32,59,10.3874,0.1095,2.7674,1.0,1.7674,0.0,15.3489,9.4192,9.4192,254.1548,1769463500.397498,4.55,1,28,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463485.1299,0.0357,27,31,58,10.2623,0.084,2.7751,1.0,1.7751,0.0,15.2169,9.298,9.298,273.9798,1769463500.4019375,5.56,1,30,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463485.2442,0.0329,27,32,59,10.1466,0.106,2.7778,1.0,1.7778,0.0,15.0759,9.1796,9.1796,313.0248,1769463500.4053247,8.33,1,34,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463484.2968,0.0429,27,32,59,11.097,0.1002,2.7329,1.0,1.7329,0.0,16.0317,10.1399,10.1399,313.0248,1769463500.4061317,6.25,1,34,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463485.0997,0.0326,27,32,59,10.309,0.1125,2.7548,1.0,1.7548,0.0,15.254,9.3416,9.3416,313.0248,1769463500.4065208,5.0,1,34,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463484.2143,0.0259,27,32,59,11.1993,0.1121,2.7678,1.0,1.7678,0.0,16.1639,10.2253,10.2253,323.3956,1769463500.4097776,3.12,1,35,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
1.0,0,1769463483.9321,0.0597,27,32,59,11.4189,0.1017,2.781,1.0,1.781,0.0,16.3712,10.4785,10.4785,323.3956,1769463500.4101155,7.14,1,35,0.0,0,0,0,6.29,15.0,0,525,1769463487.516,-11.389,meta-llama/Llama-3.2-1B-Instruct,"1769463487.516, 1769463487.586, 1769463487.658, 1769463487.672, 1769463487.684"
