sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0.001,0.001,20,255,654.2058658599854,0.3897855603370204,350.10691886553656,0.57605,4.243485,0.3382,0.4433979999999999,46.0152,65.136002,281.0306329411765,-237.8163937254902,0.2705570359986377,0.3058823529411765,0.0,./timsort_hol_sleep_0.001_pushint_0.001_mb20_20260126_210213.csv
0.001,0.001,40,259,696.3258683681488,0.3719522880960473,342.0252080511302,20.9712,61.88158,0.3918,0.6539959999999998,95.4174,139.78455999999994,278.63266525096526,-190.06010617760617,0.012924982984032532,0.9652509652509652,0.0,./timsort_hol_sleep_0.001_pushint_0.001_mb40_20260126_204554.csv
0.001,0.001,60,237,753.0288071632385,0.3147289954189284,277.64276480684225,81.2051,112.86796399999996,0.3224,0.6547580000000005,136.4045,191.469236,281.10820168776365,-151.44153755274263,0.00265594088961121,0.9915611814345991,0.0,./timsort_hol_sleep_0.001_pushint_0.001_mb60_20260126_202839.csv
0.001,0.001,80,263,816.406464099884,0.3221434561887827,287.1939533924537,99.6552,181.0645,0.3301,0.73515,181.9031,253.548252,253.5633524714829,-82.88217946768063,0.0,1.0,0.0,./timsort_hol_sleep_0.001_pushint_0.001_mb80_20260126_201020.csv
0.001,0.001,100,304,854.6040258407593,0.3557202994695992,312.94610359094395,165.866,250.729568,0.3535,1.4221840000000134,221.97735,324.415355,237.61817105263157,-26.718117105263158,0.0,1.0,0.0,./timsort_hol_sleep_0.001_pushint_0.001_mb100_20260126_195124.csv
