orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
133.0,1768502569.1969,0.0238,27,32,59,1.5541,2.545,-130.4312,0.0,0.0,1768502571.7676063,100.0,6,6
40.0,1768502568.582,0.0083,27,32,59,1.7304,3.1759,-36.8158,0.0,0.0,1768502571.7680554,100.0,6,6
158.0,1768502568.683,0.0124,27,32,59,1.6256,3.0712,-154.9164,0.0,0.0,1768502571.7687573,100.0,6,6
44.0,1768502569.9256,1.1003,27,32,59,0.227,0.8091,-42.0906,0.0,0.0,1768502571.8356502,100.0,8,8
30.0,1768502570.1308,0.7847,27,31,58,0.3372,0.9199,-28.2954,0.0,0.0,1768502571.8357008,100.0,8,8
20.0,1768502571.3153,0.4785,27,24,51,0.0219,1.9568,-17.5648,0.0,0.0,1768502573.7510161,100.0,9,9
88.0,1768502570.232,1.9995,27,32,59,1.1473,2.198,-83.8025,0.0,0.0,1768502574.429694,100.0,11,11
41.0,1768502573.8659,0.6559,27,32,59,0.327,0.9737,-39.3704,0.0,0.0,1768502575.4966676,100.0,12,12
152.0,1768502569.3024,0.0243,3526,1026,4552,1.4489,26.6146,-125.3611,0.0,0.0,1768502595.945412,100.0,16,16
34.0,1768502568.3739,0.0051,3840,1024,4864,0.5761,27.5653,-6.4296,0.0,0.0,1768502595.9474545,100.0,16,16
129.0,1768502568.7884,0.0114,3087,1027,4114,1.5216,27.1437,-101.8449,0.0,0.0,1768502595.949919,100.0,16,16
70.0,1768502568.4807,0.0047,3405,1023,4428,1.8362,27.4576,-42.5377,0.0,0.0,1768502595.950273,100.0,16,16
19.0,1768502570.4403,0.3662,3276,1028,4304,0.4338,25.1956,6.5618,6.5618,6.5618,1768502596.0065598,94.12,16,17
22.0,1768502577.6942,18.6838,27,32,59,2.4902,3.2379,-0.0783,0.0,12.8894,1768502599.6176572,94.44,17,19
10.0,1768502583.2891,12.8706,27,32,59,2.7079,3.457,6.3276,6.3276,12.8894,1768502599.6178627,89.47,17,19
68.0,1768502572.0355,0.0869,3671,1029,4700,1.2567,27.5191,-40.3941,0.0,12.8894,1768502599.6454983,90.0,20,22
32.0,1768502571.6222,0.2822,3151,1020,4171,0.4107,27.7388,-3.979,0.0,12.8894,1768502599.6466901,90.91,20,22
52.0,1768502571.2145,0.7989,4788,1024,5812,1.366,27.6286,-23.5725,0.0,12.8894,1768502599.649063,90.48,20,22
22.0,1768502572.9942,1.4184,3326,1031,4357,0.4241,26.9005,6.3189,6.3189,19.2083,1768502601.3189752,86.96,20,23
24.0,1768502579.4406,20.2109,27,32,59,0.0257,1.6839,-2.1052,0.0,19.2083,1768502601.3361826,87.5,21,24
10.0,1768502594.8223,5.1527,27,32,59,0.7645,1.4859,-3.3615,0.0,19.2083,1768502601.4616225,88.0,23,26
25.0,1768502579.7709,20.0953,27,32,59,0.8735,1.5954,-3.3093,0.0,19.2083,1768502601.4619157,88.46,23,26
34.0,1768502574.7449,0.763,3159,1024,4183,0.4168,27.8964,-5.3406,0.0,19.2083,1768502603.411036,88.89,24,27
28.0,1768502577.9139,23.4804,27,32,59,0.0423,2.0808,-2.4389,0.0,19.2083,1768502603.4758167,89.29,25,28
19.0,1768502590.3322,13.131,27,8,35,0.0242,0.5944,-5.2746,0.0,19.2083,1768502604.0580695,89.66,26,29
22.0,1768502584.1917,17.3129,2955,558,3513,0.4027,15.734,11.0469,11.0469,30.2552,1768502617.2440226,86.67,26,30
18.0,1768502594.0572,23.2701,27,32,59,0.0478,0.801,6.0711,6.0711,36.3263,1768502618.1286962,83.87,26,31
16.0,1768502593.7329,9.8406,3015,749,3764,0.4106,19.7332,13.5737,13.5737,49.9001,1768502623.3118532,81.25,26,32
31.0,1768502582.4204,40.9436,5236,70,5306,0.6941,2.4823,12.426,12.426,62.326,1768502625.8509183,78.79,26,33
19.0,1768502594.7135,31.1601,27,32,59,0.0354,0.8048,12.9649,12.9649,75.2909,1768502626.6804397,76.47,26,34
11.0,1768502603.0272,23.7292,27,32,59,0.0348,0.8101,13.5393,13.5393,88.8303,1768502627.5673387,74.29,26,35
13.0,1768502582.6357,13.6334,3194,1015,4209,2.5988,32.0344,32.6678,32.6678,184.8426,1768502628.30989,72.22,26,38
22.0,1768502579.8852,16.6021,3898,1029,4927,2.38,31.8179,26.42,26.42,184.8426,1768502628.3107495,68.42,26,38
14.0,1768502577.38,18.6672,12339,1027,13366,1.9349,32.2573,36.9246,36.9246,184.8426,1768502628.3146389,70.27,26,38
36.0,1768502579.3324,48.2924,27,32,59,0.0278,0.7812,13.0736,13.0736,197.9162,1768502628.4064908,66.67,26,39
26.0,1768502589.7836,38.6131,27,32,59,0.0192,1.4235,14.0366,14.0366,211.9528,1768502629.8228068,65.0,26,40
22.0,1768502583.1863,16.8973,3069,1022,4091,0.6556,29.7785,24.6759,24.6759,262.9734,1768502629.8661385,63.41,26,42
18.0,1768502585.5179,14.2388,4378,1032,5410,0.5957,30.106,26.3448,26.3448,262.9734,1768502629.8676317,61.9,26,42
38.0,1768502578.241,50.2709,27,32,59,0.0362,1.432,13.7029,13.7029,276.6763,1768502629.9453435,60.47,26,43
45.0,1768502572.4491,56.1667,27,32,59,0.0243,2.8243,13.9911,13.9911,290.6674,1768502631.440395,59.09,26,44
24.0,1768502585.0694,16.6529,4376,1023,5399,1.1109,30.2852,22.9381,22.9381,337.4119,1768502632.0127368,57.78,26,46
26.0,1768502582.2022,19.4106,3044,1029,4073,1.2206,30.3958,23.8064,23.8064,337.4119,1768502632.0144837,56.52,26,46
16.0,1768502603.9007,26.1337,27,32,59,1.3174,1.9948,12.1284,12.1284,349.5403,1768502632.0302858,55.32,26,47
38.0,1768502586.169,45.2871,27,32,59,0.0378,0.6934,7.9805,7.9805,357.5208,1768502632.1499,54.17,26,48
21.0,1768502604.9943,27.448,27,32,59,1.0053,1.6692,8.1172,8.1172,365.638,1768502634.1135848,53.06,26,49
25.0,1768502586.4987,17.6238,3022,1028,4050,0.4086,30.0111,22.6349,22.6349,388.2729,1768502634.1380167,52.0,26,50
24.0,1768502602.1581,32.0307,27,32,59,0.0393,1.0857,9.1164,9.1164,397.3893,1768502635.2760916,50.98,26,51
27.0,1768502601.5064,33.8938,27,32,59,0.0363,0.6953,7.5892,7.5892,404.9785,1768502636.0980294,50.0,26,52
26.0,1768502598.5576,33.6652,3354,242,3596,1.2244,7.8098,15.475,15.475,420.4535,1768502640.0368567,49.06,26,53
31.0,1768502581.4372,36.7726,3803,1028,4831,0.4879,30.7052,36.4778,36.4778,456.9313,1768502648.9193873,48.15,26,54
56.0,1768502573.3173,75.6415,27,32,59,0.0379,0.7506,20.3921,20.3921,477.3234,1768502649.7117872,47.27,26,55
13.0,1768502612.2147,20.1181,3299,732,4031,1.115,20.9899,28.108,28.108,505.4315,1768502653.3290594,46.43,26,56
39.0,1768502580.4349,48.2903,5661,1024,6685,0.761,31.0564,40.3467,40.3467,545.7782,1768502659.7862585,45.61,26,57
58.0,1768502572.781,87.0449,5139,12,5151,0.7063,1.0078,30.0527,30.0527,575.8309,1768502660.8384604,44.83,26,58
32.0,1768502587.9249,42.219,3680,1019,4699,1.2077,30.8759,41.095,41.095,696.2265,1768502661.0232038,43.33,26,61
32.0,1768502590.8846,39.3686,3677,1033,4710,1.0987,30.7664,38.135,38.135,696.2265,1768502661.023897,44.07,26,61
45.0,1768502574.8544,55.07,3952,1025,4977,0.518,31.0957,41.1656,41.1656,696.2265,1768502661.0266848,42.62,26,61
51.0,1768502580.8674,80.0498,27,32,59,0.0254,1.4324,30.4821,30.4821,726.7086,1768502662.3520133,41.94,26,62
50.0,1768502581.9771,79.164,27,33,60,0.0217,1.8759,31.0399,31.0399,796.5651,1768502663.0195148,41.27,26,64
18.0,1768502606.2014,25.9179,3750,1017,4767,0.5035,30.8987,38.8166,38.8166,796.5651,1768502663.0214677,40.62,26,64
58.0,1768502574.4136,86.9409,27,32,59,0.6093,1.7754,30.7163,30.7163,827.2814,1768502663.1316705,40.0,26,65
52.0,1768502581.7592,81.4605,27,32,59,0.9829,1.7159,31.1765,31.1765,858.4579,1768502664.9374633,39.39,26,66
39.0,1768502588.0339,46.2673,3103,1023,4126,0.3983,30.7444,38.0117,38.0117,896.4696,1768502665.0512445,38.81,26,67
45.0,1768502589.455,75.5147,27,34,61,0.0274,0.7569,31.2717,31.2717,927.7413,1768502665.7286046,38.24,26,68
20.0,1768502614.5085,50.5718,27,32,59,0.026,1.1193,31.6911,31.6911,959.4324,1768502666.201153,37.68,26,69
44.0,1768502584.7429,51.4172,5971,1028,6999,0.8083,31.2913,38.7085,38.7085,998.1409,1768502667.459742,37.14,26,70
15.0,1768502620.3934,47.0989,27,32,59,0.0393,0.7564,32.8553,32.8553,1030.9961,1768502668.2492,36.62,26,71
27.0,1768502601.8391,38.2653,5661,1024,6685,0.761,30.9842,42.2494,42.2494,1073.2456,1768502671.0962334,36.11,26,72
64.0,1768502573.9738,97.1378,27,32,59,0.0342,0.744,33.8818,33.8818,1107.1274,1768502671.8561463,35.62,26,73
39.0,1768502599.976,71.9059,27,32,59,0.0305,0.7397,33.6456,33.6456,1140.773,1768502672.6230032,35.14,26,74
28.0,1768502611.6617,61.4307,27,32,59,0.0216,0.7318,34.1625,34.1625,1208.3954,1768502673.8255591,34.21,26,76
16.0,1768502623.8947,49.9685,27,32,59,0.0415,0.7533,34.7218,34.7218,1243.1172,1768502674.6177886,33.77,26,77
42.0,1768502598.2274,77.0588,27,32,59,0.0403,0.7553,35.8142,35.8142,1313.9923,1768502676.041798,32.91,26,79
35.0,1768502594.5023,55.2249,8185,1027,9212,1.1594,32.0684,52.2932,52.2932,1366.2856,1768502681.8032267,32.5,26,80
69.0,1768502572.5572,109.2861,27,32,59,0.0312,0.7386,41.0247,41.0247,1455.7217,1768502682.5822942,31.71,26,82
38.0,1768502596.1689,67.1606,5198,656,5854,0.873,19.2508,48.4114,48.4114,1455.7217,1768502682.5857375,32.1,26,82
53.0,1768502576.8238,76.5253,4077,1024,5101,0.5368,33.6549,57.1802,57.1802,1512.9019,1768502687.0096893,31.33,26,83
42.0,1768502590.2298,71.0153,5207,1024,6231,0.7048,33.0776,62.0928,62.0928,1574.9947,1768502694.3290691,30.95,26,84
54.0,1768502578.8992,83.5502,3610,1028,4638,0.4743,32.878,62.4282,62.4282,1637.4229,1768502695.3311763,30.59,26,85
28.0,1768502605.6531,57.4571,3195,1024,4219,0.4127,32.4568,61.9139,61.9139,1699.3368,1768502695.5714598,30.23,26,86
25.0,1768502619.1872,76.1643,27,32,59,0.0391,1.2246,52.389,52.389,1751.7258,1768502696.577445,29.89,26,87
56.0,1768502578.6785,87.0592,2961,1024,3985,0.39,32.2723,63.3314,63.3314,1815.0572,1768502698.0125046,29.55,26,88
50.0,1768502584.9592,81.3263,3172,1030,4202,0.421,32.3007,63.6269,63.6269,1878.6842,1768502698.593154,29.21,26,89
45.0,1768502591.4313,76.8311,3155,1028,4183,0.4211,32.4433,64.2744,64.2744,1942.9586,1768502700.711189,28.89,26,90
11.0,1768502633.6388,67.1062,27,32,59,0.0227,0.7806,56.8867,56.8867,1999.8453,1768502701.5276003,28.57,26,91
65.0,1768502575.2965,100.7568,6059,1028,7087,0.8466,31.8734,67.6302,67.6302,2067.4755,1768502707.9347696,28.26,26,92
62.0,1768502580.2145,102.5097,8164,1031,9195,2.6571,31.6556,72.1653,72.1653,2212.2831,1768502714.3851461,27.96,26,94
26.0,1768502615.7381,66.8758,10780,1025,11805,1.6346,31.7664,72.6423,72.6423,2212.2831,1768502714.396078,27.66,26,94
64.0,1768502582.0858,132.5073,27,32,59,0.3853,1.0372,69.5445,69.5445,2281.8277,1768502715.6314273,27.37,26,95
38.0,1768502604.3422,82.7536,3044,1026,4070,0.4107,29.5843,74.3379,74.3379,2356.1656,1768502716.6842334,27.08,26,96
68.0,1768502578.4577,138.3303,27,32,59,0.0294,0.683,71.0134,71.0134,2427.1789,1768502717.4713168,26.8,26,97
67.0,1768502576.2786,118.0875,3516,1023,4539,0.4762,28.4285,79.516,79.516,2506.6949,1768502722.8020453,26.53,26,98
21.0,1768502623.4704,72.2207,3365,1028,4393,0.4448,28.6252,79.8459,79.8459,2586.5408,1768502724.3205512,26.26,26,99
36.0,1768502608.4907,88.1822,3279,1024,4303,0.4338,29.9189,82.1011,82.1011,2668.6419,1768502726.5951695,26.0,26,100
27.0,1768502620.0669,106.583,27,32,59,0.0277,0.7924,80.3754,80.3754,2749.0173,1768502727.443887,25.74,26,101
48.0,1768502596.4917,101.6226,3069,1023,4092,0.3963,29.5153,83.1379,83.1379,2832.1552,1768502727.633557,25.49,26,102
27.0,1768502617.552,81.1104,3686,1028,4714,0.4823,29.1499,83.2604,83.2604,2915.4156,1768502727.8177028,25.24,26,103
14.0,1768502633.4211,94.1124,27,32,59,0.0206,0.7795,80.8919,80.8919,2996.3075,1768502728.3146033,25.0,26,104
62.0,1768502586.0598,141.6954,27,32,59,0.0318,1.4166,81.112,81.112,3157.1116,1768502729.1732152,24.53,26,106
36.0,1768502613.1912,114.6764,27,32,59,0.0279,1.924,80.6004,80.6004,3317.9145,1768502729.7930002,24.07,26,108
74.0,1768502575.944,153.3526,27,32,59,0.4481,1.8251,81.1777,81.1777,3399.0922,1768502731.1226368,23.85,26,109
68.0,1768502583.3974,146.5557,27,32,59,0.5697,1.3279,79.8836,79.8836,3478.9758,1768502731.2818944,23.64,26,110
29.0,1768502622.4727,108.6846,27,32,59,0.0242,0.7835,80.4682,80.4682,3559.444,1768502731.9430642,23.42,26,111
62.0,1768502582.8549,118.772,3173,1025,4198,0.4108,30.4364,87.2084,87.2084,3646.6524,1768502732.0676992,23.21,26,112
59.0,1768502592.9624,138.4151,27,32,59,0.0357,1.2414,80.6565,80.6565,3727.3089,1768502732.62044,23.01,26,113
15.0,1768502638.1272,94.0191,27,32,59,0.3764,3.0519,82.071,82.071,3809.38,1768502735.1990602,22.81,26,114
