sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0.001,1.0,20,290,377.0271508693695,0.7691753745885472,375.79256473518524,0.3704,2.079336,0.3196,1.1165110000000031,2.5959,56.471599000000005,8.70231655172414,12.511440344827587,0.6816485216181264,0.11379310344827587,0.017241379310344827,./timsort_hol_sleep_0.001_pushint_1.0_mb20_20260125_091025.csv
0.001,1.0,40,289,350.96487641334534,0.8234442231183077,406.8384319798293,0.388,1.6201200000000002,0.3917,1.4608900000000005,5.6758,76.326708,4.183479238754325,24.80343667820069,0.7522120238866201,0.08650519031141868,0.01730103806228374,./timsort_hol_sleep_0.001_pushint_1.0_mb40_20260125_111935.csv
0.001,1.0,60,289,340.7843408584595,0.8480436609029303,408.7423725195566,0.36875,1.4768010000000011,0.32635000000000003,1.555636,3.7309,70.419116,0.23472698961937713,23.267822145328715,0.7952243325421942,0.06228373702422141,0.01384083044982699,./timsort_hol_sleep_0.001_pushint_1.0_mb60_20260125_132602.csv
0.001,1.0,80,290,338.1244225502014,0.8576724444000895,408.2372960785047,0.3646,1.6063120000000017,0.31965,0.9326319999999841,2.8048,67.609212,0.583641724137931,22.254960344827587,0.7955651294607726,0.07241379310344831,0.006896551724137931,./timsort_hol_sleep_0.001_pushint_1.0_mb80_20260125_153235.csv
0.001,1.0,100,290,333.0824797153473,0.8706552210366465,403.70781469777853,0.3679,1.419416000000001,0.3019,0.7179489999999997,2.29555,65.328158,0.22207379310344827,19.112736896551723,0.8136122927618317,0.06551724137931036,0.006896551724137931,./timsort_hol_sleep_0.001_pushint_1.0_mb100_20260125_173929.csv
0.001,1.0,120,290,338.2870273590088,0.857260186014275,409.6255215040831,0.368,1.554574000000002,0.323,0.7126080000000004,2.5276,66.700759,0.3029031034482758,21.266145172413793,0.804050933089251,0.06206896551724139,0.006896551724137931,./timsort_hol_sleep_0.001_pushint_1.0_mb120_20260125_194526.csv
