=== Basic Benchmark Test (PREFIX mode) ===
[LEN] vllm_max_len=None, tokenizer.model_max_length=131072 -> effective=131072
[LEN] max_prompt_tokens_short=131032, prefix_short_tokens=11 -> max_base_prompt_short=131021
[LEN] max_prompt_tokens_long =130040,  prefix_long_tokens =16  -> max_base_prompt_long =130024
Starting server and wait to load model weights
Server started at localhost:8000 with model meta-llama/Llama-3.2-1B-Instruct
Waiting for vLLM server to start...
Worker a5be68ea-1052-4f39-92b4-b11dcf4ce892 registered at http://localhost:8000

[Part 2] Loading dataset from: data/ShareGPT_V3_unfiltered_cleaned_split.json
dataset1_candidates(first-pair, base<=short-limit): 58765
dataset2_candidates(first-pair, base<=long-limit)      : 58765
too_long_long(>long base-limit)                         : 1
[dataset1_candidates base tok lens] n=58765 min=1 p50=31 p90=677 p99=2861 max=96290
[dataset2_candidates base tok lens] n=58765 min=1 p50=31 p90=677 p99=2861 max=96290
[DEBUG] wrote 1 rows -> debug/debug_too_long_for_long_top50.jsonl
dataset1 chosen: 1000 | base_tok_range ~ 16..16
dataset2 chosen: 1000 | base_tok_range ~ 2384..96290
[DEBUG] wrote 50 rows -> debug/debug_dataset1_sample_base.jsonl
[DEBUG] wrote 50 rows -> debug/debug_dataset2_sample_base.jsonl
!!! BENCHMARK START TIME: 1769595621.683712 !!!
Pushing for 600s (ORDER_MODE=shuffle)
  push_interval_s=0.010000
  dataset1: max_tokens=32, prefix=ON
  dataset2: max_tokens=1024,  prefix=ON
[VQ0] groups=1 head_deadline=1769595821.701 slack=200.000 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1769595821.701
[SORT] algo=timsort calls=1 avg=0.062ms max=0.062ms
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769595621.7407 | Wait Time: 0.0831 | prompt_tok= 27 out_tok= 0 total_tok= 27 | TTFT: None | TBT_p95=NA | TBT_p99=NA | TBT_SLO=1.00 | TBT_Violation=NA | TBT_SuccessRate=NA% TTLT: 0.5180 | Diff: -0.3989 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1769595623.0639129 | SuccessRate: 100.00% (1/1) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.29GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769595621.9561 | Wait Time: 0.0362 | prompt_tok= 27 out_tok= 0 total_tok= 27 | TTFT: None | TBT_p95=NA | TBT_p99=NA | TBT_SLO=1.00 | TBT_Violation=NA | TBT_SuccessRate=NA% TTLT: 2.7639 | Diff: 1.8002 | Violation: 1.8002 | TotalViolation: 1.8002 | Finished Time: 1769595624.7608943 | SuccessRate: 50.00% (2/3) | KV=0.000 run=0 wait=0 swap=0 VRAM=7.10GiB/15.00GiB
[DEBUG] OrigSLO: 200.00 | slo_type: 1 | Insertion Time: 1769595622.1287 | Wait Time: 0.0327 | prompt_tok= 3648 out_tok= 0 total_tok= 3648 | TTFT: None | TBT_p95=NA | TBT_p99=NA | TBT_SLO=200.00 | TBT_Violation=NA | TBT_SuccessRate=NA% TTLT: 2.5982 | Diff: -197.3691 | Violation: 0.0000 | TotalViolation: 1.8002 | Finished Time: 1769595624.7712421 | SuccessRate: 66.67% (2/3) | KV=0.000 run=0 wait=0 swap=0 VRAM=7.10GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769595622.0992 | Wait Time: 0.0320 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 2.6119 | TBT_p95=0.0497 | TBT_p99=0.0673 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 3.5624 | Diff: 1.6439 | Violation: 1.6439 | TotalViolation: 17.5269 | Finished Time: 1769595625.6993113 | SuccessRate: 25.00% (2/12) | KV=0.000 run=0 wait=0 swap=0 VRAM=7.10GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769595621.7898 | Wait Time: 0.0365 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 2.9310 | TBT_p95=0.0592 | TBT_p99=0.0627 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 3.8664 | Diff: 1.9674 | Violation: 1.9674 | TotalViolation: 17.5269 | Finished Time: 1769595625.6999729 | SuccessRate: 33.33% (2/12) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.29GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769595622.1642 | Wait Time: 0.0421 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 2.5443 | TBT_p95=0.0565 | TBT_p99=0.0591 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 3.4915 | Diff: 1.5864 | Violation: 1.5864 | TotalViolation: 17.5269 | Finished Time: 1769595625.7001653 | SuccessRate: 18.18% (2/12) | KV=0.000 run=0 wait=0 swap=0 VRAM=7.10GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769595622.2046 | Wait Time: 0.0373 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 2.5113 | TBT_p95=0.0529 | TBT_p99=0.0591 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 3.4478 | Diff: 1.5487 | Violation: 1.5487 | TotalViolation: 17.5269 | Finished Time: 1769595625.7004178 | SuccessRate: 50.00% (2/12) | KV=0.000 run=0 wait=0 swap=0 VRAM=7.10GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769595621.8952 | Wait Time: 0.0542 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 2.8001 | TBT_p95=0.0543 | TBT_p99=0.0672 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 3.7437 | Diff: 1.8543 | Violation: 1.8543 | TotalViolation: 17.5269 | Finished Time: 1769595625.7005956 | SuccessRate: 28.57% (2/12) | KV=0.000 run=0 wait=0 swap=0 VRAM=7.10GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769595622.1460 | Wait Time: 0.0362 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 2.5620 | TBT_p95=0.0623 | TBT_p99=0.0673 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 3.5079 | Diff: 1.5982 | Violation: 1.5982 | TotalViolation: 17.5269 | Finished Time: 1769595625.7007713 | SuccessRate: 40.00% (2/12) | KV=0.000 run=0 wait=0 swap=0 VRAM=7.10GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769595621.8208 | Wait Time: 0.0895 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 2.8438 | TBT_p95=0.0510 | TBT_p99=0.0865 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 3.7852 | Diff: 1.9334 | Violation: 1.9334 | TotalViolation: 19.4745 | Finished Time: 1769595625.7014651 | SuccessRate: 22.22% (2/13) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.29GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769595622.1861 | Wait Time: 0.0343 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 2.5268 | TBT_p95=0.0567 | TBT_p99=0.0615 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 3.4769 | Diff: 1.5612 | Violation: 1.5612 | TotalViolation: 19.4745 | Finished Time: 1769595625.7022052 | SuccessRate: 20.00% (2/13) | KV=0.000 run=0 wait=0 swap=0 VRAM=7.10GiB/15.00GiB
