orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769577592.8001,0.0342,27,0,27,,,,1.0,,,4.7212,3.7554,3.7554,3.7554,1769577598.3649373,0.0,0,1,0.0,0,0,0,7.1,15.0,0,190,1769577594.733,-2.833,meta-llama/Llama-3.2-1B-Instruct,"1769577594.733, 1769577594.746, 1769577594.760, 1769577594.776, 1769577594.790"
200.0,1,1769577593.5839,0.0386,2664,0,2664,,,,200.0,,,5.6515,-194.3099,0.0,3.7554,1769577599.2868013,50.0,1,2,0.413,29,4,0,9.75,15.0,0,190,1769577594.733,-2.833,meta-llama/Llama-3.2-1B-Instruct,"1769577594.733, 1769577594.746, 1769577594.760, 1769577594.776, 1769577594.790"
1.0,0,1769577593.2122,0.0505,27,11,38,4.2915,1.7911,1.7911,1.0,0.7911,0.0,6.5968,3.3421,3.3421,7.0975,1769577599.860201,33.33,1,3,0.061,8,2,0,7.39,15.0,0,190,1769577594.733,-2.833,meta-llama/Llama-3.2-1B-Instruct,"1769577594.733, 1769577594.746, 1769577594.760, 1769577594.776, 1769577594.790"
200.0,1,1769577592.9431,0.0325,4467,28,4495,4.5832,0.0862,1.7822,200.0,0.0,50.0,7.7093,-192.2582,0.0,7.0975,1769577600.6996193,50.0,2,4,0.061,8,2,0,7.39,15.0,0,190,1769577594.733,-2.833,meta-llama/Llama-3.2-1B-Instruct,"1769577594.733, 1769577594.746, 1769577594.760, 1769577594.776, 1769577594.790"
1.0,0,1769577592.9574,0.0404,27,32,59,4.5601,0.0962,1.7711,1.0,0.7711,33.33,7.8031,3.6004,3.6004,26.6134,1769577600.8149123,40.0,4,11,0.061,8,2,0,7.39,15.0,0,190,1769577594.733,-2.833,meta-llama/Llama-3.2-1B-Instruct,"1769577594.733, 1769577594.746, 1769577594.760, 1769577594.776, 1769577594.790"
1.0,0,1769577592.5779,0.0969,27,32,59,0.201,0.1012,6.456,1.0,5.456,25.0,8.1307,-0.7021,0.0,26.6134,1769577600.8151157,57.14,4,11,0.0,0,0,0,6.29,15.0,0,190,1769577594.733,-2.833,meta-llama/Llama-3.2-1B-Instruct,"1769577594.733, 1769577594.746, 1769577594.760, 1769577594.776, 1769577594.790"
1.0,0,1769577592.6734,0.0865,27,32,59,0.7911,0.0839,5.7817,1.0,4.7817,20.0,8.0451,-0.1224,0.0,30.1172,1769577600.81978,50.0,4,12,0.0,0,0,0,6.29,15.0,0,190,1769577594.733,-2.833,meta-llama/Llama-3.2-1B-Instruct,"1769577594.733, 1769577594.746, 1769577594.760, 1769577594.776, 1769577594.790"
1.0,0,1769577593.2787,0.0346,27,32,59,4.2332,0.0792,1.7916,1.0,0.7916,16.67,7.4961,3.2679,3.2679,30.1172,1769577600.8200152,40.0,4,12,0.061,8,2,0,7.39,15.0,0,190,1769577594.733,-2.833,meta-llama/Llama-3.2-1B-Instruct,"1769577594.733, 1769577594.746, 1769577594.760, 1769577594.776, 1769577594.790"
1.0,0,1769577593.4658,0.0422,27,32,59,5.7575,0.0792,0.0942,1.0,0.0,28.57,7.313,4.7996,4.7996,59.6617,1769577600.8347387,28.57,6,21,0.061,8,2,0,7.89,15.0,0,190,1769577594.733,-2.833,meta-llama/Llama-3.2-1B-Instruct,"1769577594.733, 1769577594.746, 1769577594.760, 1769577594.776, 1769577594.790"
1.0,0,1769577593.0497,0.0433,27,32,59,4.4604,0.0749,1.7977,1.0,0.7977,25.0,7.7243,3.5037,3.5037,59.6617,1769577600.834949,33.33,6,21,0.061,8,2,0,7.39,15.0,0,190,1769577594.733,-2.833,meta-llama/Llama-3.2-1B-Instruct,"1769577594.733, 1769577594.746, 1769577594.760, 1769577594.776, 1769577594.790"
