orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769404154.7486,0.062,27,32,59,2.2984,0.0436,5.1874,1.0,4.1874,0.0,8.4275,1.3605,1.3605,32.939,1769404164.392972,0.0,1,17,0.0,0,0,0,13.04,15.0,0,105,1769404158.304,-1.252,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404154.6472,0.031,27,32,59,1.0181,0.0388,6.5779,1.0,5.5779,0.0,8.5588,0.0491,0.0491,32.939,1769404166.9873302,0.0,1,17,0.0,0,0,0,12.85,15.0,0,105,1769404158.304,-1.252,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404154.6857,0.0818,27,32,59,0.9342,0.0611,6.5869,1.0,5.5869,0.0,8.5172,0.0159,0.0159,32.939,1769404166.997445,5.88,1,17,0.0,0,0,0,12.91,15.0,0,105,1769404158.304,-1.252,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404154.8089,0.024,27,32,59,2.2771,0.0415,5.1902,1.0,4.1902,0.0,8.412,1.3011,1.3011,32.939,1769404167.4683092,0.0,1,17,0.0,0,0,0,14.02,15.0,0,105,1769404158.304,-1.252,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404155.0684,0.0392,27,32,59,3.1281,0.0555,4.0403,1.0,3.0403,0.0,8.1319,2.1673,2.1673,32.939,1769404167.512306,0.0,2,18,0.023,7,1,0,14.02,15.0,0,105,1769404158.304,-1.252,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
200.0,1,1769404155.0164,0.0367,4513,96,4609,3.1864,0.0997,4.0457,200.0,0.0,16.67,12.4381,-187.5253,0.0,32.939,1769404167.5754879,11.11,2,18,0.023,7,1,0,14.02,15.0,0,105,1769404158.304,-1.252,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404155.2988,0.0357,27,32,59,6.3038,0.0526,0.6614,1.0,0.0,28.57,7.8936,5.3394,5.3394,32.939,1769404168.083224,0.0,2,18,0.023,7,1,0,14.02,15.0,0,105,1769404158.304,-1.252,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404155.1119,0.0408,27,32,59,3.0858,0.044,4.0601,1.0,3.0601,25.0,8.0816,2.1266,2.1266,32.939,1769404169.8148475,0.0,2,18,0.023,7,1,0,14.02,15.0,0,105,1769404158.304,-1.252,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404155.0891,0.041,27,32,59,3.1066,0.0433,4.0445,1.0,3.0445,22.22,8.1204,2.1475,2.1475,32.939,1769404169.8544245,0.0,2,18,0.023,7,1,0,14.02,15.0,0,105,1769404158.304,-1.252,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404155.2429,0.0357,27,32,59,4.7032,0.0534,2.3002,1.0,1.3002,20.0,7.9544,3.739,3.739,32.939,1769404170.0209286,0.0,2,18,0.023,7,1,0,14.02,15.0,0,254,1769404158.304,-11.631,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404154.9822,0.0365,27,32,59,3.2218,0.0428,4.0383,1.0,3.0383,18.18,8.2151,2.2582,2.2582,32.939,1769404170.6351998,0.0,2,18,0.023,7,1,0,14.02,15.0,0,254,1769404158.304,-11.631,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404154.5717,0.0983,27,32,59,1.0273,0.0524,6.5823,1.0,5.5823,16.67,8.5687,0.1257,0.1257,32.939,1769404170.8856401,0.0,2,18,0.0,0,0,0,12.85,15.0,0,254,1769404158.304,-11.631,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404155.0355,0.0359,27,31,58,3.1624,0.051,4.0497,1.0,3.0497,15.38,8.183,2.1983,2.1983,32.939,1769404170.8858953,0.0,2,18,0.023,7,1,0,14.02,15.0,0,254,1769404158.304,-11.631,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404154.6593,0.0827,27,32,59,0.957,0.05,6.5888,1.0,5.5888,14.29,8.5043,0.0397,0.0397,32.939,1769404171.649014,0.0,2,18,0.0,0,0,0,12.85,15.0,0,254,1769404158.304,-11.631,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404155.4652,14.4519,27,32,59,1.0498,0.1355,0.4781,1.0,0.0,20.0,1.7937,14.5017,14.5017,47.4408,1769404171.8224716,10.53,2,19,0.202,14,0,0,14.77,15.0,0,254,1769404158.304,-11.631,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404155.1344,0.0379,27,32,59,3.0653,0.0502,4.0531,1.0,3.0531,18.75,8.0827,2.1031,2.1031,62.8765,1769404173.8937867,0.0,2,20,0.023,7,1,0,14.02,15.0,0,254,1769404158.304,-11.631,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404154.5951,0.0739,27,32,59,0.1925,0.0533,7.4189,1.0,6.4189,17.65,8.5874,-0.7336,0.0,62.8765,1769404173.9745195,6.25,2,20,0.0,0,0,0,12.85,15.0,0,254,1769404158.304,-11.631,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404155.4781,14.5574,27,31,58,1.8784,0.4605,0.5557,1.0,0.0,22.22,3.1489,15.4358,15.4358,62.8765,1769404174.4844124,10.0,2,20,0.203,14,0,0,14.77,15.0,0,254,1769404158.304,-11.631,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
1.0,0,1769404155.4496,0.0388,27,32,59,6.7451,0.0387,0.0416,1.0,0.0,26.32,7.744,5.7839,5.7839,62.8765,1769404174.5804853,0.0,2,20,0.023,7,1,0,14.02,15.0,0,254,1769404158.304,-11.631,meta-llama/Llama-3.2-1B-Instruct,"1769404158.304, 1769404158.346, 1769404158.442, 1769404158.455, 1769404158.495"
