file,out_dir,hol_corr
timsort_hol_sleep_0.001_pushint_0.001_20260124_024800.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.001_20260124_024800,0.5672139895038083
timsort_hol_sleep_0.001_pushint_0.005_20260124_022755.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.005_20260124_022755,0.5554154317883098
timsort_hol_sleep_0.001_pushint_0.01_20260124_020749.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.01_20260124_020749,0.48137231371349254
timsort_hol_sleep_0.001_pushint_0.05_20260124_014748.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.05_20260124_014748,0.5633853421371344
timsort_hol_sleep_0.001_pushint_0.1_20260124_012745.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.1_20260124_012745,0.3888930484669119
timsort_hol_sleep_0.001_pushint_0.5_20260124_011055.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.5_20260124_011055,0.05816099975702131
timsort_hol_sleep_0.001_pushint_1.0_20260124_005930.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_1.0_20260124_005930,0.2059363141430075
timsort_hol_sleep_0.005_pushint_0.001_20260124_045722.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.001_20260124_045722,-0.06699002303910459
timsort_hol_sleep_0.005_pushint_0.005_20260124_043718.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.005_20260124_043718,0.3632137642044216
timsort_hol_sleep_0.005_pushint_0.01_20260124_041717.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.01_20260124_041717,0.35642504340965403
timsort_hol_sleep_0.005_pushint_0.05_20260124_035714.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.05_20260124_035714,0.5727301851864773
timsort_hol_sleep_0.005_pushint_0.1_20260124_033715.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.1_20260124_033715,0.6384598514585087
timsort_hol_sleep_0.005_pushint_0.5_20260124_031952.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.5_20260124_031952,0.039334916214943526
timsort_hol_sleep_0.005_pushint_1.0_20260124_030806.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_1.0_20260124_030806,0.1655987670654333
timsort_hol_sleep_0.01_pushint_0.001_20260124_070616.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.001_20260124_070616,-0.07658698332616115
timsort_hol_sleep_0.01_pushint_0.005_20260124_064613.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.005_20260124_064613,0.6475973830350753
timsort_hol_sleep_0.01_pushint_0.01_20260124_062611.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.01_20260124_062611,0.4658634407828107
timsort_hol_sleep_0.01_pushint_0.05_20260124_060607.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.05_20260124_060607,0.5559103467403722
timsort_hol_sleep_0.01_pushint_0.1_20260124_054605.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.1_20260124_054605,0.5305160527467528
timsort_hol_sleep_0.01_pushint_0.5_20260124_052901.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.5_20260124_052901,-0.05787850141987093
timsort_hol_sleep_0.01_pushint_1.0_20260124_051726.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_1.0_20260124_051726,0.025097311718649918
timsort_hol_sleep_0.05_pushint_0.001_20260124_091523.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.001_20260124_091523,-0.31560014547248416
timsort_hol_sleep_0.05_pushint_0.005_20260124_085521.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.005_20260124_085521,-0.20063073511694324
timsort_hol_sleep_0.05_pushint_0.01_20260124_083518.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.01_20260124_083518,-0.11022080751287194
timsort_hol_sleep_0.05_pushint_0.05_20260124_081518.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.05_20260124_081518,0.45271668336113025
timsort_hol_sleep_0.05_pushint_0.1_20260124_075515.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.1_20260124_075515,0.47129011025531103
timsort_hol_sleep_0.05_pushint_0.5_20260124_073756.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.5_20260124_073756,0.026485556402763313
timsort_hol_sleep_0.05_pushint_1.0_20260124_072616.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_1.0_20260124_072616,0.16915117057556633
timsort_hol_sleep_0.1_pushint_0.001_20260124_112437.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.001_20260124_112437,-0.4321507554911238
timsort_hol_sleep_0.1_pushint_0.005_20260124_110429.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.005_20260124_110429,-0.3352110980951754
timsort_hol_sleep_0.1_pushint_0.01_20260124_104422.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.01_20260124_104422,-0.27702559076504224
timsort_hol_sleep_0.1_pushint_0.05_20260124_102419.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.05_20260124_102419,0.7077307582077389
timsort_hol_sleep_0.1_pushint_0.1_20260124_100415.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.1_20260124_100415,0.44431053550152133
timsort_hol_sleep_0.1_pushint_0.5_20260124_094712.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.5_20260124_094712,0.07792491969049421
timsort_hol_sleep_0.1_pushint_1.0_20260124_093527.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_1.0_20260124_093527,0.10813657255604464
