chunked,sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
1,0.0001,0.01,20,2077,658.230616569519,3.155429036140311,396.35348680631586,0.07715,2.653471,0.0629,1.2871,1.0831,60.886948,55.29840414058738,-49.34065142031777,2.831834243315137,0.10255175734232069,0.020221473278767454,./timsort_hol_sleep_0.0001_pushint_0.01_mb20_chunked_1_20260131_075915.csv
1,0.0001,0.01,40,2017,704.9830725193024,2.861061603638398,415.0340786969589,0.1286,43.16557,0.1045,1.94228,1.7923,118.56467999999992,64.71635904809122,-51.775198710956865,2.035509866743233,0.2885473475458602,0.07734258800198314,./timsort_hol_sleep_0.0001_pushint_0.01_mb40_chunked_1_20260131_031759.csv
1,0.0001,0.01,60,1935,727.3010540008545,2.660521374684721,346.89623865126913,0.09334999999999999,98.852752,0.0841,3.157571999999999,1.5095,171.379242,59.84647571059432,-42.78929281653746,2.015671491104807,0.24237726098191215,0.031007751937984496,./timsort_hol_sleep_0.0001_pushint_0.01_mb60_chunked_1_20260130_223133.csv
1,0.0001,0.01,80,2051,718.3475613594055,2.8551638654117157,320.6692865554947,0.0582,99.316432,0.0426,2.366025,0.5148,172.27915000000002,81.24502077035592,-61.80608059483178,2.1716507216198324,0.23939541686981958,0.05802047781569966,./timsort_hol_sleep_0.0001_pushint_0.01_mb80_chunked_1_20260130_174229.csv
1,0.0001,0.01,100,2069,801.6185472011566,2.5810281052302164,354.29694209499223,0.06465,179.02666500000007,0.0452,7.741356,0.5192,254.86963599999999,90.15360473658772,-62.51783011116482,2.003446658772222,0.2237796036732721,0.033832769453842435,./timsort_hol_sleep_0.0001_pushint_0.01_mb100_chunked_1_20260130_124704.csv
