file,out_dir,hol_corr
timsort_hol_sleep_0.001_pushint_0.001_20260123_160218.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.001_20260123_160218,0.040651871191641195
timsort_hol_sleep_0.001_pushint_0.005_20260123_154211.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.005_20260123_154211,0.025531426894093105
timsort_hol_sleep_0.001_pushint_0.01_20260123_152212.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.01_20260123_152212,0.19524159718328254
timsort_hol_sleep_0.001_pushint_0.05_20260123_150211.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.05_20260123_150211,0.15022026233007937
timsort_hol_sleep_0.001_pushint_0.1_20260123_144211.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.1_20260123_144211,-0.021096882760607585
timsort_hol_sleep_0.001_pushint_0.5_20260123_142447.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_0.5_20260123_142447,0.04700432631118764
timsort_hol_sleep_0.001_pushint_1.0_20260123_141312.csv,per_file_plots/timsort_hol_sleep_0.001_pushint_1.0_20260123_141312,0.3148753233193379
timsort_hol_sleep_0.005_pushint_0.001_20260123_181123.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.001_20260123_181123,0.2297123132808637
timsort_hol_sleep_0.005_pushint_0.005_20260123_175123.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.005_20260123_175123,0.18067089251737073
timsort_hol_sleep_0.005_pushint_0.01_20260123_173121.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.01_20260123_173121,0.12578218785407727
timsort_hol_sleep_0.005_pushint_0.05_20260123_171119.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.05_20260123_171119,0.05432632681023869
timsort_hol_sleep_0.005_pushint_0.1_20260123_165117.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.1_20260123_165117,-0.004623454867596053
timsort_hol_sleep_0.005_pushint_0.5_20260123_163359.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_0.5_20260123_163359,0.07292245047724764
timsort_hol_sleep_0.005_pushint_1.0_20260123_162219.csv,per_file_plots/timsort_hol_sleep_0.005_pushint_1.0_20260123_162219,0.18817708830377775
timsort_hol_sleep_0.01_pushint_0.001_20260123_202014.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.001_20260123_202014,0.013941735710892808
timsort_hol_sleep_0.01_pushint_0.005_20260123_200015.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.005_20260123_200015,0.06776770464825016
timsort_hol_sleep_0.01_pushint_0.01_20260123_194016.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.01_20260123_194016,0.016110717731410824
timsort_hol_sleep_0.01_pushint_0.05_20260123_192015.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.05_20260123_192015,0.0653784295417705
timsort_hol_sleep_0.01_pushint_0.1_20260123_190012.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.1_20260123_190012,0.03279064845580945
timsort_hol_sleep_0.01_pushint_0.5_20260123_184308.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_0.5_20260123_184308,0.03863592512553191
timsort_hol_sleep_0.01_pushint_1.0_20260123_183129.csv,per_file_plots/timsort_hol_sleep_0.01_pushint_1.0_20260123_183129,0.22068027582040325
timsort_hol_sleep_0.05_pushint_0.001_20260123_222943.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.001_20260123_222943,-0.020963520695830788
timsort_hol_sleep_0.05_pushint_0.005_20260123_220940.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.005_20260123_220940,0.09745302893109384
timsort_hol_sleep_0.05_pushint_0.01_20260123_214936.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.01_20260123_214936,0.03789553066258831
timsort_hol_sleep_0.05_pushint_0.05_20260123_212933.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.05_20260123_212933,0.04237339942810814
timsort_hol_sleep_0.05_pushint_0.1_20260123_210932.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.1_20260123_210932,0.0862003925846906
timsort_hol_sleep_0.05_pushint_0.5_20260123_205153.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_0.5_20260123_205153,0.09837502482311876
timsort_hol_sleep_0.05_pushint_1.0_20260123_204013.csv,per_file_plots/timsort_hol_sleep_0.05_pushint_1.0_20260123_204013,0.12328968267457248
timsort_hol_sleep_0.1_pushint_0.001_20260124_003923.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.001_20260124_003923,-0.09311865023536967
timsort_hol_sleep_0.1_pushint_0.005_20260124_001921.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.005_20260124_001921,-0.031062479157563154
timsort_hol_sleep_0.1_pushint_0.01_20260123_235918.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.01_20260123_235918,0.08180008702823391
timsort_hol_sleep_0.1_pushint_0.05_20260123_233914.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.05_20260123_233914,-0.010874338519464885
timsort_hol_sleep_0.1_pushint_0.1_20260123_231911.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.1_20260123_231911,0.041947919374102964
timsort_hol_sleep_0.1_pushint_0.5_20260123_230127.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_0.5_20260123_230127,0.10326463902198613
timsort_hol_sleep_0.1_pushint_1.0_20260123_224947.csv,per_file_plots/timsort_hol_sleep_0.1_pushint_1.0_20260123_224947,0.17843496131056738
