chunked,sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
0,0.0001,0.01,20,2105,0.27931543942992876,0.267,0.652,15.23562945368171,0.16769596199524942,0.0,8.622204275534441,8.64,15.0,0.03232827506135107,0.07546296296296295,0.018621029295328582,0.04346666666666667,./timsort_hol_sleep_0.0001_pushint_0.01_mb20_chunked_0_20260128_092929.csv
0,0.0001,0.01,40,2125,0.6409515294117647,0.632,0.982,32.74823529411765,0.8334117647058824,0.0,9.715049411764706,9.75,15.0,0.06573967176495518,0.10071794871794872,0.04273010196078431,0.06546666666666666,./timsort_hol_sleep_0.0001_pushint_0.01_mb40_chunked_0_20260128_044318.csv
0,0.0001,0.01,60,2020,0.7072346534653465,0.736,0.987,45.41683168316832,3.522277227722772,0.0,12.324049504950498,12.43,15.0,0.05703255005312648,0.07940466613032984,0.04714897689768977,0.0658,./timsort_hol_sleep_0.0001_pushint_0.01_mb60_chunked_0_20260127_234501.csv
0,0.0001,0.01,80,2040,0.21562401960784314,0.0865,0.979,21.011274509803922,5.449509803921568,0.0,13.871671568627447,14.14,15.0,0.016152494949440436,0.07656152647975077,0.014374934640522875,0.06526666666666667,./timsort_hol_sleep_0.0001_pushint_0.01_mb80_chunked_0_20260127_183510.csv
0,0.0001,0.01,100,2033,0.2941952779144122,0.348,0.973,26.871126414166255,7.315789473684211,0.0,12.805484505656667,14.55,15.0,0.02248576024838996,0.06795876288659791,0.01961301852762748,0.06486666666666667,./timsort_hol_sleep_0.0001_pushint_0.01_mb100_chunked_0_20260127_131903.csv
