orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
70.0,1768810465.098,0.481,3405,1024,4429,0.2228,3.1974,-66.3216,0.0,0.0,1768810468.8083317,100.0,7,7
19.0,1768810465.6769,0.0494,3276,1024,4300,0.1403,3.0694,-15.8812,0.0,0.0,1768810468.821939,100.0,7,7
44.0,1768810465.581,2.9677,27,32,59,0.1985,0.2815,-40.7507,0.0,0.0,1768810468.8335793,100.0,8,8
30.0,1768810465.6231,0.3602,27,32,59,0.1435,0.2262,-29.4137,0.0,0.0,1768810469.286279,100.0,8,8
30.0,1768810465.2681,0.1638,27,32,59,0.3707,0.4996,-29.3366,0.0,0.0,1768810469.3117466,100.0,8,8
45.0,1768810466.5829,2.704,27,32,59,0.1207,0.1358,-42.1602,0.0,0.0,1768810469.430318,100.0,10,10
32.0,1768810466.0792,0.4658,3151,816,3967,0.619,2.8677,-28.6664,0.0,0.0,1768810469.4351697,100.0,10,10
20.0,1768810466.0215,0.24,27,32,59,0.1419,0.2285,-19.5315,0.0,0.0,1768810469.70365,100.0,10,10
41.0,1768810469.7984,0.5917,27,32,59,0.0165,0.1052,-40.3031,0.0,0.0,1768810470.498599,100.0,12,12
34.0,1768810465.041,0.0421,3840,903,4743,0.6901,3.3514,-30.6065,0.0,0.0,1768810470.6482468,100.0,12,12
56.0,1768810469.5074,1.0581,27,32,59,0.0657,0.1051,-54.8368,0.0,0.0,1768810470.677942,100.0,13,13
52.0,1768810466.0087,3.7902,4788,580,5368,0.42,1.8369,-46.3729,0.0,0.0,1768810471.6694438,100.0,14,14
58.0,1768810470.4584,1.0822,27,32,59,0.0401,0.1725,-56.7453,0.0,0.0,1768810471.724764,100.0,15,15
64.0,1768810469.8101,2.0671,27,32,59,0.0558,0.1556,-61.7773,0.0,0.0,1768810472.0503643,100.0,16,16
22.0,1768810469.3774,0.0842,3326,1024,4350,0.0527,3.2051,-18.7107,0.0,0.0,1768810472.7525961,100.0,17,17
69.0,1768810466.5977,6.0396,27,32,59,0.0363,0.1251,-62.8353,0.0,0.0,1768810472.7871745,100.0,18,18
22.0,1768810473.0535,0.0587,27,32,59,0.0424,0.1249,-21.8164,0.0,0.0,1768810473.2609348,100.0,19,19
28.0,1768810473.2007,0.3104,27,32,59,0.0295,0.1407,-27.549,0.0,0.0,1768810473.6733625,100.0,20,20
38.0,1768810473.6063,0.1963,27,32,59,0.0312,0.1556,-37.6481,0.0,0.0,1768810473.97901,100.0,21,21
34.0,1768810470.6292,0.104,3159,1024,4183,0.0611,3.3364,-30.5596,0.0,0.0,1768810474.0892494,100.0,22,22
45.0,1768810470.672,0.2688,3952,1024,4976,0.0679,3.3227,-41.4085,0.0,0.0,1768810474.3082519,100.0,23,23
58.0,1768810468.6476,2.5357,5139,1024,6163,0.0841,3.3767,-52.0876,0.0,0.0,1768810474.6152155,100.0,24,24
24.0,1768810474.4696,0.2137,27,32,59,0.0986,0.1746,-23.6118,0.0,0.0,1768810474.8804064,100.0,25,25
25.0,1768810474.7222,0.5486,27,31,58,0.0591,0.1704,-24.281,0.0,0.0,1768810475.4586637,100.0,26,26
68.0,1768810466.3405,5.7562,3671,1024,4695,0.0808,3.4204,-58.8234,0.0,0.0,1768810475.5445702,100.0,27,27
36.0,1768810474.4461,1.1176,27,32,59,0.0298,0.1258,-34.7566,0.0,0.0,1768810475.701792,100.0,28,28
53.0,1768810472.1912,0.2045,4077,1024,5101,0.1366,3.4408,-49.3547,0.0,0.0,1768810475.8654335,100.0,29,29
51.0,1768810475.8129,0.5274,27,32,59,0.0507,0.1449,-50.3276,0.0,0.0,1768810476.4923546,100.0,31,31
14.0,1768810472.7945,0.1539,12339,1024,13363,0.1864,3.5433,-10.3028,0.0,0.0,1768810476.5713837,100.0,31,31
31.0,1768810476.7747,0.1789,5236,22,5258,0.0796,0.153,-30.6681,0.0,0.0,1768810477.147945,100.0,32,32
56.0,1768810473.9061,0.2115,2961,1024,3985,0.0897,3.4679,-52.3206,0.0,0.0,1768810477.6067505,100.0,33,33
54.0,1768810474.2162,0.157,3610,1024,4634,0.0902,3.4357,-50.4073,0.0,0.0,1768810477.8367722,100.0,34,34
10.0,1768810477.7048,0.3584,27,32,59,0.071,0.157,-9.4846,0.0,0.0,1768810478.2682178,100.0,35,35
22.0,1768810477.5577,0.1572,3069,162,3231,0.0649,0.5794,-21.2634,0.0,0.0,1768810478.3226767,100.0,36,36
22.0,1768810474.7667,0.2235,3898,1023,4921,0.0847,3.3852,-18.3913,0.0,0.0,1768810478.427478,100.0,37,37
39.0,1768810475.3841,0.4304,5661,1024,6685,0.084,3.3736,-35.1959,0.0,0.0,1768810479.218754,100.0,39,39
52.0,1768810476.2027,3.1022,27,32,59,0.0713,0.1536,-48.7443,0.0,0.0,1768810479.470543,100.0,41,41
31.0,1768810475.929,0.1714,3803,1024,4827,0.0687,3.3535,-27.4751,0.0,0.0,1768810479.535658,100.0,41,41
38.0,1768810479.6465,0.2131,27,32,59,0.0453,0.1355,-37.6514,0.0,0.0,1768810480.0260167,100.0,42,42
26.0,1768810476.4588,0.2276,3044,1024,4068,0.0595,3.3679,-22.4044,0.0,0.0,1768810480.0787046,100.0,43,43
18.0,1768810479.3198,0.2691,4378,243,4621,0.072,0.9242,-16.8067,0.0,0.0,1768810480.559117,100.0,44,44
13.0,1768810477.025,0.4013,3194,999,4193,0.0691,3.4484,-9.1503,0.0,0.0,1768810480.9212549,100.0,45,45
22.0,1768810478.3825,0.2221,2955,981,3936,0.0852,3.4972,-18.2807,0.0,0.0,1768810482.2084792,100.0,46,46
44.0,1768810478.7224,0.1202,5971,1024,6995,0.1005,3.6606,-40.2193,0.0,0.0,1768810482.5748413,100.0,47,47
24.0,1768810478.9546,0.1338,4376,1024,5400,0.1941,3.7707,-20.0955,0.0,0.0,1768810482.8931575,100.0,48,48
62.0,1768810475.0928,5.9572,8164,722,8886,0.1249,2.7232,-53.3195,0.0,0.0,1768810483.8195105,100.0,49,49
25.0,1768810479.8954,0.2699,3022,1024,4046,0.071,3.6628,-21.0673,0.0,0.0,1768810483.928673,100.0,50,50
45.0,1768810483.1973,0.6424,27,32,59,0.1517,0.2102,-44.1474,0.0,0.0,1768810484.1109517,100.0,52,52
50.0,1768810478.9072,1.4936,3172,1022,4194,0.0849,3.6455,-44.8609,0.0,0.0,1768810484.1553516,100.0,52,52
65.0,1768810470.8542,9.8152,6059,1024,7083,0.1023,3.6426,-51.5422,0.0,0.0,1768810484.3832223,100.0,54,54
26.0,1768810483.8791,0.3098,27,32,59,0.1306,0.1938,-25.4964,0.0,0.0,1768810484.4076643,100.0,54,54
32.0,1768810481.06,0.169,3680,1009,4689,0.1212,3.5652,-28.2658,0.0,0.0,1768810484.8171182,100.0,55,55
39.0,1768810481.0904,0.4072,3103,1024,4127,0.0735,3.4725,-35.1203,0.0,0.0,1768810484.994334,100.0,56,56
19.0,1768810484.5464,0.2981,27,32,59,0.04,0.1563,-18.5457,0.0,0.0,1768810485.0108085,100.0,57,57
64.0,1768810476.4135,8.8958,27,32,59,0.0331,0.1245,-54.9798,0.0,0.0,1768810485.45655,100.0,59,59
67.0,1768810471.5326,10.416,3516,1024,4540,0.1873,3.5027,-53.0812,0.0,0.0,1768810485.4785814,100.0,59,59
62.0,1768810479.6302,6.267,27,32,59,0.0514,0.1482,-55.5848,0.0,0.0,1768810486.0585642,100.0,60,60
62.0,1768810477.4566,5.3601,3173,1024,4197,0.0925,3.3315,-53.3084,0.0,0.0,1768810486.1780765,100.0,61,61
68.0,1768810473.8286,12.3409,27,32,59,0.0411,0.1357,-55.5234,0.0,0.0,1768810486.3127496,100.0,62,62
42.0,1768810484.3301,0.2112,5207,583,5790,0.0784,1.8271,-39.9617,0.0,0.0,1768810486.4021316,100.0,63,63
61.0,1768810479.0862,4.0998,3159,1024,4183,0.2523,3.3796,-53.5206,0.0,0.0,1768810486.58334,100.0,64,64
74.0,1768810471.2186,15.6972,27,32,59,0.0353,0.1416,-58.1612,0.0,0.0,1768810487.0659404,100.0,65,65
18.0,1768810487.2012,0.3063,27,32,59,0.0353,0.126,-17.5677,0.0,0.0,1768810487.6577394,100.0,66,66
10.0,1768810487.9113,0.1923,27,32,59,0.0402,0.1329,-9.6749,0.0,0.0,1768810488.2732217,100.0,68,68
32.0,1768810484.9046,0.15,3677,1024,4701,0.0916,3.2181,-28.6319,0.0,0.0,1768810488.315979,100.0,68,68
19.0,1768810487.8923,0.5185,27,32,59,0.0544,0.1467,-18.3348,0.0,0.0,1768810488.5678163,100.0,69,69
45.0,1768810485.3275,0.2403,3155,1024,4179,0.0615,3.1881,-41.5717,0.0,0.0,1768810488.802715,100.0,70,70
59.0,1768810486.4606,2.1578,27,32,59,0.1481,0.2338,-56.6084,0.0,0.0,1768810488.8658037,100.0,71,71
68.0,1768810477.7265,11.6496,27,32,59,0.1868,0.2212,-56.1292,0.0,0.0,1768810489.62493,100.0,72,72
64.0,1768810479.178,7.2278,5011,1024,6035,0.0892,3.2689,-53.5034,0.0,0.0,1768810489.7089121,100.0,73,73
52.0,1768810486.4961,0.127,3691,1024,4715,0.0653,3.2558,-48.6172,0.0,0.0,1768810489.9018803,100.0,74,74
42.0,1768810490.0695,0.1547,27,32,59,0.0916,0.1717,-41.6736,0.0,0.0,1768810490.4106703,100.0,75,75
16.0,1768810486.964,0.1928,3015,1024,4039,0.0611,3.2999,-12.5073,0.0,0.0,1768810490.4791589,100.0,77,77
35.0,1768810487.5871,0.2597,8185,776,8961,0.1049,2.5879,-32.1523,0.0,0.0,1768810490.4799554,100.0,77,77
39.0,1768810491.3911,0.2928,27,32,59,0.1209,0.2509,-38.4563,0.0,0.0,1768810491.9579074,100.0,78,78
38.0,1768810488.7582,0.1307,5198,939,6137,0.0915,3.2822,-34.5871,0.0,0.0,1768810492.2975984,100.0,79,79
59.0,1768810490.0369,2.1394,27,32,59,0.0253,0.1518,-56.7088,0.0,0.0,1768810492.3412552,100.0,80,80
48.0,1768810488.9498,0.1366,3069,1024,4093,0.0889,3.5895,-44.274,0.0,0.0,1768810492.7376194,100.0,81,81
68.0,1768810481.5436,10.9522,3165,54,3219,0.0618,0.2877,-56.7601,0.0,0.0,1768810492.8110776,100.0,82,82
71.0,1768810481.269,11.9592,27,32,59,0.0397,0.1589,-58.8818,0.0,0.0,1768810493.3974767,100.0,84,84
57.0,1768810489.449,0.3188,3657,1024,4681,0.0595,3.6012,-53.08,0.0,0.0,1768810493.4017682,100.0,84,84
65.0,1768810481.8948,8.1279,12339,1024,13363,0.1137,3.6664,-53.2057,0.0,0.0,1768810493.762396,100.0,86,86
72.0,1768810480.4265,13.1644,27,32,59,0.0586,0.1681,-58.6675,0.0,0.0,1768810493.7653193,100.0,86,86
27.0,1768810493.589,0.3595,27,32,59,0.0395,0.1486,-26.492,0.0,0.0,1768810494.112861,100.0,88,88
26.0,1768810490.3042,0.1979,3354,1024,4378,0.0728,3.601,-22.2012,0.0,0.0,1768810494.137275,100.0,88,88
24.0,1768810494.0586,0.16,27,32,59,0.0403,0.1384,-23.7016,0.0,0.0,1768810494.3614984,100.0,89,89
52.0,1768810490.5171,0.309,4841,1024,5865,0.0774,3.56,-48.131,0.0,0.0,1768810494.414853,100.0,90,90
68.0,1768810480.2286,10.8876,8657,1024,9681,0.1929,3.5786,-53.5337,0.0,0.0,1768810494.7523255,100.0,92,92
79.0,1768810469.5751,21.7535,3522,1024,4546,0.1062,3.4517,-53.7948,0.0,0.0,1768810494.8050294,100.0,93,93
16.0,1768810495.0731,0.2101,27,32,59,0.0563,0.1539,-15.636,0.0,0.0,1768810495.4501715,100.0,94,94
21.0,1768810495.5493,0.2468,27,8,35,0.0976,0.1004,-20.6528,0.0,0.0,1768810495.9176176,100.0,95,95
61.0,1768810490.0151,2.9178,3376,1024,4400,0.0593,3.1983,-54.8839,0.0,0.0,1768810496.185195,100.0,96,96
75.0,1768810478.1197,19.2327,27,24,51,0.1714,0.2424,-55.5249,0.0,0.0,1768810497.6362822,100.0,97,97
27.0,1768810493.7162,0.7634,5661,1024,6685,0.0618,3.2644,-22.9722,0.0,0.0,1768810497.7951393,100.0,98,98
43.0,1768810493.9914,0.8762,3581,1024,4605,0.0597,3.3186,-38.8052,0.0,0.0,1768810498.2181883,100.0,100,100
