orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
34.0,1768819695.4316,0.0425,3840,829,4669,0.4395,2.4879,-31.4696,0.0,0.0,1768819699.2967093,100.0,1,1
70.0,1768819705.4801,0.5261,3405,1024,4429,0.0769,2.601,-66.8729,0.0,0.0,1768819708.6371453,100.0,2,2
40.0,1768819715.4945,1.0488,27,32,59,0.026,0.1315,-38.8197,0.0,0.0,1768819716.6757658,100.0,3,3
158.0,1768819725.4968,0.4877,27,32,59,0.0223,0.129,-157.3833,0.0,0.0,1768819726.1143734,100.0,4,4
129.0,1768819735.5389,0.9398,3087,1024,4111,0.0696,2.5929,-125.4673,0.0,0.0,1768819739.100141,100.0,5,5
102.0,1768819745.5758,0.3878,4513,1024,5537,0.0679,2.6141,-98.9981,0.0,0.0,1768819748.607568,100.0,6,6
30.0,1768819755.5771,0.9235,27,32,59,0.0256,0.1322,-28.9444,0.0,0.0,1768819756.6336792,100.0,7,7
121.0,1768819765.5794,0.3637,27,15,42,0.0239,0.0802,-120.5561,0.0,0.0,1768819766.0240176,100.0,8,8
133.0,1768819775.581,0.8546,27,32,59,0.0262,0.1306,-132.0149,0.0,0.0,1768819776.5671234,100.0,9,9
152.0,1768819785.6087,0.2718,3526,1024,4550,0.062,2.5874,-149.1408,0.0,0.0,1768819788.4918005,100.0,10,10
102.0,1768819795.6589,0.7623,5583,1024,6607,0.106,2.6598,-98.5779,0.0,0.0,1768819799.121755,100.0,11,11
139.0,1768819805.6617,0.2429,27,32,59,0.0245,0.1295,-138.6276,0.0,0.0,1768819806.0350046,100.0,12,12
201.0,1768819815.6959,0.7041,3271,1024,4295,0.0665,2.5697,-197.7263,0.0,0.0,1768819818.991241,100.0,13,13
187.0,1768819825.7535,0.1323,3365,24,3389,0.0665,0.1512,-186.7165,0.0,0.0,1768819826.057394,100.0,14,14
102.0,1768819835.7877,0.593,3559,1024,4583,0.0579,2.5684,-98.8386,0.0,0.0,1768819838.9691274,100.0,15,15
44.0,1768819845.7901,0.0704,27,32,59,0.023,0.1312,-43.7983,0.0,0.0,1768819845.9925973,100.0,16,16
177.0,1768819855.8229,0.5297,2980,1024,4004,0.068,2.5591,-173.9111,0.0,0.0,1768819858.9351487,100.0,17,17
30.0,1768819865.8335,1.0484,27,31,58,0.0244,0.1337,-28.8179,0.0,0.0,1768819867.016396,100.0,18,18
88.0,1768819875.8358,0.4869,27,32,59,0.0225,0.1286,-87.3845,0.0,0.0,1768819876.4521575,100.0,19,19
142.0,1768819885.8391,0.9778,27,32,59,0.0242,0.1311,-140.8911,0.0,0.0,1768819886.948833,100.0,20,20
19.0,1768819895.8908,0.3681,3276,1025,4301,0.0631,2.5688,-16.0631,0.0,0.0,1768819898.8591053,100.0,21,21
127.0,1768819905.8936,0.9051,27,32,59,0.026,0.1327,-125.9622,0.0,0.0,1768819906.9323518,100.0,22,22
212.0,1768819915.9378,0.3034,2945,979,3924,0.0648,2.4677,-209.2289,0.0,0.0,1768819918.7392328,100.0,23,23
131.0,1768819925.9398,0.8374,27,32,59,0.0238,0.1305,-130.0321,0.0,0.0,1768819926.9085898,100.0,24,24
148.0,1768819935.9775,0.241,3202,1024,4226,0.0667,2.5668,-145.1921,0.0,0.0,1768819938.8096037,100.0,25,25
52.0,1768819956.0431,0.1555,4788,736,5524,0.0658,1.8937,-49.9508,0.0,0.0,1768819958.1171663,100.0,27,27
20.0,1768819966.0451,0.6671,27,22,49,0.0251,0.1042,-19.2287,0.0,0.0,1768819966.817265,100.0,28,28
180.0,1768819976.0477,0.1058,27,32,59,0.0224,0.1294,-179.7648,0.0,0.0,1768819976.2838104,100.0,29,29
198.0,1768819986.0499,0.5928,27,32,59,0.0223,0.129,-197.2782,0.0,0.0,1768819986.7726429,100.0,30,30
32.0,1768819996.1135,1.0219,3151,1024,4175,0.0797,2.5783,-28.3998,0.0,0.0,1768819999.735429,100.0,31,31
109.0,1768820006.116,0.4989,27,32,59,0.0225,0.1289,-108.3722,0.0,0.0,1768820006.7447126,100.0,32,32
90.0,1768820016.1587,0.9529,3195,242,3437,0.0693,0.694,-88.3531,0.0,0.0,1768820017.82731,100.0,33,33
88.0,1768820026.1608,0.3931,27,20,47,0.0231,0.0947,-87.5122,0.0,0.0,1768820026.6494236,100.0,34,34
68.0,1768820036.1933,0.8519,3671,1024,4695,0.0666,2.5807,-64.5674,0.0,0.0,1768820039.6478486,100.0,35,35
160.0,1768820046.2236,0.3101,3020,1024,4044,0.0594,2.5596,-157.1303,0.0,0.0,1768820049.115593,100.0,36,36
144.0,1768820056.227,0.8408,27,10,37,0.0231,0.0637,-143.0955,0.0,0.0,1768820057.1322196,100.0,37,37
127.0,1768820066.2297,0.2798,27,32,59,0.0246,0.132,-126.5882,0.0,0.0,1768820066.6424596,100.0,38,38
45.0,1768820076.2319,0.7682,27,32,59,0.0228,0.1287,-44.1031,0.0,0.0,1768820077.1297338,100.0,39,39
69.0,1768820086.2341,0.2074,27,32,59,0.0225,0.1293,-68.6632,0.0,0.0,1768820086.5718095,100.0,40,40
150.0,1768820096.2793,0.6539,3042,1024,4066,0.058,2.5666,-146.7795,0.0,0.0,1768820099.5203338,100.0,41,41
58.0,1768820106.3621,0.0565,5139,61,5200,0.0938,0.2756,-57.6679,0.0,0.0,1768820106.7258308,100.0,42,42
195.0,1768820116.3638,0.5466,27,32,59,0.0228,0.1291,-194.3243,0.0,0.0,1768820117.040319,100.0,43,43
22.0,1768820126.4024,1.004,3326,1024,4350,0.0581,2.5645,-18.4315,0.0,0.0,1768820129.996969,100.0,44,44
98.0,1768820146.4367,0.9493,27,32,59,0.0229,0.1289,-96.9218,0.0,0.0,1768820147.5157468,100.0,46,46
56.0,1768820156.4393,0.3919,27,32,59,0.022,0.1283,-55.4798,0.0,0.0,1768820156.9603555,100.0,47,47
79.0,1768820176.5037,0.2705,3522,1024,4546,0.0671,2.5795,-76.1501,0.0,0.0,1768820179.3866537,100.0,49,49
119.0,1768820186.5265,0.7791,3730,1024,4754,0.0633,2.5736,-115.6473,0.0,0.0,1768820189.8975918,100.0,50,50
211.0,1768820196.5564,0.2344,3097,1024,4121,0.0595,2.5644,-208.2012,0.0,0.0,1768820199.38052,100.0,51,51
41.0,1768820206.5592,0.7622,27,32,59,0.0236,0.1297,-40.108,0.0,0.0,1768820207.4520545,100.0,52,52
64.0,1768820216.5612,0.204,27,32,59,0.0246,0.1312,-63.6648,0.0,0.0,1768820216.8972545,100.0,53,53
138.0,1768820236.6366,0.0684,3391,1024,4415,0.0637,2.5709,-135.3606,0.0,0.0,1768820239.296078,100.0,55,55
138.0,1768820246.6771,0.5601,3077,1024,4101,0.0591,2.5618,-134.8781,0.0,0.0,1768820249.8234346,100.0,56,56
58.0,1768820256.72,1.0496,27,32,59,0.0234,0.1285,-56.8219,0.0,0.0,1768820257.898924,100.0,57,57
122.0,1768820266.7216,0.4896,27,32,59,0.022,0.1282,-121.3822,0.0,0.0,1768820267.3403096,100.0,58,58
176.0,1768820276.724,0.9763,27,32,59,0.0221,0.1312,-174.8925,0.0,0.0,1768820277.83243,100.0,59,59
34.0,1768820286.7599,0.3808,3159,1024,4183,0.0645,2.5709,-31.0482,0.0,0.0,1768820289.7328382,100.0,60,60
