orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
34.0,1768799039.4884,0.0425,3840,829,4669,0.5735,2.6974,-31.2601,0.0,0.0,1768799044.5688605,100.0,1,1
70.0,1768799044.5238,0.0502,3405,1024,4429,0.0989,2.7075,-67.2423,0.0,0.0,1768799047.3112273,100.0,2,2
40.0,1768799049.525,0.0841,27,32,59,0.0266,0.1374,-39.7785,0.0,0.0,1768799049.7474334,100.0,3,3
158.0,1768799054.5482,0.0987,27,32,59,0.023,0.1363,-157.765,0.0,0.0,1768799054.7841418,100.0,4,4
129.0,1768799059.6157,0.0734,3087,1024,4111,0.0843,2.7077,-126.2189,0.0,0.0,1768799062.41883,100.0,5,5
102.0,1768799064.6475,0.0596,4513,1024,5537,0.0723,2.6574,-99.283,0.0,0.0,1768799067.3908103,100.0,6,6
30.0,1768799069.6491,0.0707,27,32,59,0.0275,0.1349,-29.7944,0.0,0.0,1768799069.8555756,100.0,7,7
121.0,1768799074.6504,0.0987,27,15,42,0.0243,0.0913,-120.81,0.0,0.0,1768799074.8421128,100.0,8,8
133.0,1768799079.6722,0.0986,27,32,59,0.0254,0.1333,-132.7681,0.0,0.0,1768799079.9049428,100.0,9,9
152.0,1768799084.7202,0.0772,3526,1024,4550,0.072,2.6447,-149.2781,0.0,0.0,1768799087.4637182,100.0,10,10
102.0,1768799089.7639,0.0533,5583,1024,6607,0.1074,2.7014,-99.2454,0.0,0.0,1768799092.5560713,100.0,11,11
139.0,1768799094.7657,0.0659,27,32,59,0.0276,0.1366,-138.7976,0.0,0.0,1768799094.9689095,100.0,12,12
201.0,1768799099.7873,0.0684,3271,1024,4295,0.0855,2.656,-198.2757,0.0,0.0,1768799102.532198,100.0,13,13
187.0,1768799104.8452,0.0482,3365,24,3389,0.0676,0.1481,-186.8037,0.0,0.0,1768799105.0602288,100.0,14,14
102.0,1768799109.8781,0.0485,3559,1024,4583,0.0687,2.6291,-99.3224,0.0,0.0,1768799112.5754988,100.0,15,15
